TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,10062.619227,42.017781,44.747727,44.504286,26.832291,23.259995,97.004042,94.946062,45.554899,40.569139,41.807442,44.695342,44.447485,0.000010,15681.90,6.63,96252480263428,30625692748,41003418456280,17835810646,6b15c15dfd4db761909bb33ee21674bc,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,3650.091447,39.514839,43.287212,43.444663,23.475215,20.352403,92.862827,90.535796,41.196596,38.778481,39.240326,43.248697,43.411731,0.000206,14254.68,4.66,91333864999684,22323486843,37273327288983,12659674265,d2065a8bb85f93da0a7c0421592e25fa,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,1334.704680,36.542309,41.602906,42.151825,19.324130,16.787327,84.020416,81.656520,36.268728,36.586495,36.242295,41.567214,42.122457,0.003399,9219.56,3.17,60050138497031,17890824274,24180997085344,8593156384,5a6cf180de6a2a166a7ebb820f18b899,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,467.196803,33.548410,39.789668,40.645405,14.891256,13.208886,68.738358,66.149449,31.575533,34.230575,33.307624,39.760568,40.621669,0.009916,5546.72,2.13,39709269400593,15881261783,15692448142776,6363377874,ff8cf95e46712963d7c0e348270caee1,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,171.535541,30.717738,38.172156,39.175670,10.733486,9.975356,45.387059,43.624228,27.563061,31.976201,30.575986,38.152018,39.159967,0.021972,2981.92,1.67,25279842115922,14211422826,10261994930412,6226490911,50b683130246fd1eff0cd7ba64633e71,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,71.894874,27.975187,36.108340,36.928613,7.102796,7.121674,21.149560,20.521056,24.125917,29.535107,27.906601,36.097931,36.923139,0.095181,1585.68,1.01,13663746764057,3568265552,5482077888921,3513166346,5419e56e2dc496c11e4f917995051bbd,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,26845.279029,41.636330,44.362402,46.292324,31.090824,27.318377,99.975857,99.740996,48.042680,41.961921,41.501943,44.294267,46.238434,0.138021,18201.39,11.22,106747533624974,51319823267,47591281652558,30038245318,a0fbb849b7fd07ec4d866bfe87ea4fe7,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,12463.718435,37.674074,42.267326,43.983944,26.388340,23.198578,97.084098,95.297764,41.387415,39.188807,37.545773,42.226530,43.956003,0.177742,15879.14,7.47,123530588262295,39007994350,54240031692169,26400466388,9aaaed9630b5c8c86e3c70ac405acc6b,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,5550.276185,33.558901,40.315990,41.772130,21.314550,18.706738,87.099886,85.220111,34.570633,36.121596,33.428521,40.285023,41.757321,0.194141,17335.54,5.93,106298570487781,27014336593,45319666067668,16133028646,47d31ec7dc2435e97166497f90e74696,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,2288.983632,29.672373,38.305694,39.425744,16.308654,14.315857,69.683488,67.883259,28.587306,32.976864,29.544611,38.269353,39.410340,0.203757,12636.24,3.63,80714993878172,15948401268,33038901013314,9884233383,7492806be29ecff2d2ad513aad30ad65,
