TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25.00,8,4032x3024,60,5936055,48.920206,49.955551,51.053917,50.848408,34.621190,97.033285,96.410209,54.498448,48.110518,48.920206,49.955551,51.053917,0.000000,670.34,1.76,3604148347377,9153157214,1748919754770,4637368991,0978e302b6f7f8d653eae5db861796ee,
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25.00,8,4032x3024,85,3902183,42.884172,45.988766,48.345604,44.931311,28.449375,96.268498,95.329879,49.780080,43.431179,42.884172,45.988766,48.345604,0.000019,646.84,1.44,3499057047810,7386003594,1685894122849,3801793472,d609f445efe4c33ad453cbe1cf78bc0f,
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25.00,8,4032x3024,110,2119862,36.786039,42.732005,45.797351,38.675476,22.136839,94.123755,92.796880,43.166067,38.783395,36.786039,42.732005,45.797351,0.000603,574.69,1.12,3236917007183,5820782280,1498429306780,3003158434,cb213650a87fbc7e7371b23848b3bdba,
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25.00,8,4032x3024,135,948306,32.164108,40.041828,43.512348,32.431731,17.573074,88.370367,86.505995,36.394544,34.955597,32.164108,40.041828,43.512348,0.002699,648.37,0.76,3925202965153,3896375247,1690153150142,2040702073,9e76f7705bcaf39def14c16e88309651,
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25.00,8,4032x3024,160,440484,28.743664,37.502916,41.313223,26.330099,14.235251,73.878190,71.845986,30.214034,31.928658,28.743664,37.502916,41.313223,0.006080,475.80,0.55,2946832507276,2933268428,1242535238122,1519779269,47de4414a83d7ac8945da989acb6c893,
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25.00,8,4032x3024,185,193119,25.308965,34.917368,39.088110,20.247811,10.624513,49.207497,47.499336,24.354633,28.789186,25.308965,34.917368,39.088110,0.025200,320.08,0.38,2161373186927,2083868664,902867195296,1146764038,6848a6ffc423b5c5080abfd7312e678a,
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25.00,8,4032x3024,60,4119730,48.867461,50.765170,51.094669,46.303273,31.466122,96.660181,95.924727,52.790527,48.246191,48.867461,50.765170,51.094669,0.000008,647.82,1.47,3445240474606,7546264232,1690191118612,3856639078,fd4822edafa3f103ea27f36a2b95d9b4,
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25.00,8,4032x3024,85,2279722,42.931971,48.321254,48.671457,40.684737,25.287606,95.269048,94.274723,47.823145,44.182502,42.931971,48.321254,48.671457,0.002541,592.63,1.06,3325100639105,5538735308,1545565117381,2824486722,b67496b72b8fc6946f3d333744e6c83d,
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25.00,8,4032x3024,110,961414,37.827289,46.144890,46.664317,34.469307,19.676771,92.180870,90.627322,41.453622,40.507077,37.827289,46.144890,46.664317,0.240312,463.21,0.75,2776748081353,3931560591,1209474816949,2008278431,627a10360127b499686ebd928f480958,
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25.00,8,4032x3024,135,351597,34.270775,44.075705,44.776488,28.459950,15.266871,84.091563,82.036100,35.065942,37.637059,34.270775,44.075705,44.776488,1.040650,410.45,0.50,2543574604864,2575642222,1073185438749,1369512896,113c515c16269e0dc6dafd0227cd4048,
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25.00,8,4032x3024,160,149818,31.777933,42.237999,42.718907,23.244620,12.253078,66.503323,64.792980,30.170339,35.347015,31.777933,42.237999,42.718907,1.603309,233.79,0.37,1580251663188,2118541228,661041392780,1106008486,7a0e50d25861d90d4e38abfe386ea942,
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25.00,8,4032x3024,185,66397,29.147091,40.151003,40.232307,18.110447,9.619481,41.240587,40.045614,25.991533,32.822815,29.147091,40.151003,40.232307,1.557345,141.89,0.31,1150932537376,1489480972,490657251641,1131525129,07850a6d4edcbc98714eb0ff8a15a7bd,
STILL,aom,av2,0,F1,animals_09.y4m,4032x3024,25.00,8,4032x3024,60,1125486,51.253669,55.630609,56.192923,44.025518,29.375560,96.512782,95.366352,50.799090,54.173980,51.253669,55.630609,56.192923,0.015869,431.13,0.62,2728077614860,3487564503,1210628205547,1776279457,b961fba0396bca70dd53ff6eddc3621e,
STILL,aom,av2,0,F1,animals_09.y4m,4032x3024,25.00,8,4032x3024,85,565355,47.440638,53.193072,53.867037,38.060872,24.586473,95.205069,93.703320,46.223677,49.950337,47.440638,53.193072,53.867037,0.053641,350.91,0.55,2131802578607,2828908768,917463720270,1515433411,7d36ba810af7eb1296a8cd10a4fc3345,
STILL,aom,av2,0,F1,animals_09.y4m,4032x3024,25.00,8,4032x3024,110,273112,43.777778,50.926980,51.811526,32.220356,20.303994,91.748697,89.766051,41.390159,46.529127,43.777778,50.926980,51.811526,0.188329,239.20,0.45,1488260745823,2242566731,627921871497,1218767231,0169f52bced1ad390042db8af33bcd19,
STILL,aom,av2,0,F1,animals_09.y4m,4032x3024,25.00,8,4032x3024,135,117894,40.140558,48.367808,49.536530,26.094539,16.271438,82.298224,80.312337,36.672102,43.197459,40.140558,48.367808,49.536530,0.566358,148.01,0.36,1213048113072,1885006959,509980645416,1310972923,3d201680c9c48b7cf68441f0f90ccb43,
