TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,0, KEY ,1,133,440877,44.712917,50.161685,49.943603,34.150255,23.254663,96.019608,94.797055,47.260091,44.925179,0.004692
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,1, KEY ,1,133,441195,44.725913,50.159135,49.945683,34.166440,23.256199,100.000000,100.000000,47.250234,44.926918,0.004149
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,2, KEY ,1,133,439494,44.729272,50.196754,49.952694,34.181330,23.268949,100.000000,100.000000,47.269395,44.959103,0.005295
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,3, KEY ,1,133,436912,44.725368,50.170255,49.942451,34.160364,23.257377,100.000000,100.000000,47.232998,44.944516,0.004804
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,4, KEY ,1,133,437584,44.728493,50.171463,49.959731,34.185399,23.271090,100.000000,100.000000,47.254626,44.946864,0.004894
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,5, KEY ,1,133,437485,44.730555,50.168846,49.965332,34.185399,23.268394,100.000000,100.000000,47.261715,44.950386,0.004945
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,6, KEY ,1,133,437857,44.749841,50.172856,49.989277,34.178619,23.286719,100.000000,100.000000,47.260561,44.972315,0.007631
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,7, KEY ,1,133,438484,44.739307,50.149719,49.987427,34.235907,23.285152,100.000000,100.000000,47.276386,44.967593,0.005006
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,8, KEY ,1,133,438902,44.751198,50.166525,49.970180,34.173202,23.300396,100.000000,100.000000,47.290198,44.971963,0.005180
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,9, KEY ,1,133,437713,44.745406,50.156447,49.981893,34.237280,23.298311,100.000000,100.000000,47.283560,44.977485,0.003972
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,10, KEY ,1,133,438605,44.753804,50.183975,49.985380,34.163739,23.298534,100.000000,100.000000,47.291634,44.985064,0.004397
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,11, KEY ,1,133,437415,44.745386,50.161754,49.970381,34.200354,23.282696,100.000000,100.000000,47.285338,44.979566,0.005948
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,12, KEY ,1,133,436301,44.748637,50.171327,49.958576,34.161713,23.285983,100.000000,100.000000,47.264248,44.988200,0.004888
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,13, KEY ,1,133,436998,44.758512,50.158156,49.963936,34.154970,23.287479,100.000000,100.000000,47.272737,44.986007,0.004353
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,14, KEY ,1,133,437591,44.750916,50.184599,49.960773,34.212628,23.287560,100.000000,100.000000,47.271119,45.009129,0.004312
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,15, KEY ,1,133,437122,44.750396,50.151172,49.967325,34.208533,23.288561,100.000000,100.000000,47.264644,44.986259,0.003912
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,16, KEY ,1,133,438815,44.753434,50.136310,49.955419,34.205805,23.299332,100.000000,100.000000,47.283018,44.989097,0.004552
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,17, KEY ,1,133,439721,44.753275,50.144723,49.959646,34.214677,23.300665,100.000000,100.000000,47.275339,44.985142,0.004477
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,18, KEY ,1,133,440955,44.768739,50.146548,49.979597,34.296049,23.329774,100.000000,100.000000,47.296318,44.992930,0.007083
