tag,cfg,class,psnr_y,psnr_u,psnr_v,overall_psnr,ssim_y,ms_ssim_y,vmaf,vmaf_neg,psnr_hvs,ciede2k,apsnr_y,apsnr_u,apsnr_v,overall_apsnr
libaom-v3.12.0-unconstrained,AI,A3,0.10930000000000001,-2.4610125,-2.94535,-0.16055,-0.4808125,-0.4009625,0.5568500000000001,0.24248750000000002,-0.3049125,-1.2092125,0.1093375,-2.4564875,-2.947775,-0.137925
libaom-v3.12.0-unconstrained,AI,A4,0.5217833333333334,2.83095,1.8609499999999999,0.6376833333333334,-0.5834666666666667,-0.37548333333333334,-0.43648333333333333,-0.7172999999999999,1.5364166666666668,2.0581833333333335,0.5219,2.8438,1.8336166666666667,0.5651833333333333
libaom-v3.12.0-unconstrained,AI,A5,0.6151,-2.7758249999999998,-2.93085,0.363975,-0.5419999999999999,-0.5105999999999999,0.560775,0.507225,-0.183175,-0.22349999999999998,0.61755,-2.719225,-2.86175,0.46840000000000004
libaom-v3.12.0-unconstrained,AI,B1,-0.38034999999999997,-1.32334,-1.31511,-0.46308,-0.32965,-0.7075400000000001,-0.6024700000000001,-0.7750799999999999,0.86928,1.53598,-0.47653999999999996,-1.40365,-1.37758,-0.5512400000000001
libaom-v3.12.0-unconstrained,AI,B2,22.091788888888892,13.836733333333335,14.226944444444444,21.151899999999998,22.78798888888889,22.1946,23.789422222222225,23.344288888888887,21.916833333333333,19.29868888888889,21.929355555555556,13.864422222222224,14.349177777777776,21.11338888888889
libaom-v3.12.0-unconstrained,AI,E,0.37365,-1.43274375,-2.03085,0.35309375000000004,0.31509375,-0.03369374999999997,-0.35406874999999993,-0.06236249999999999,0.1051625,-0.81015625,0.42946249999999997,-1.34816875,-1.9564625,0.20550000000000002
libaom-v3.12.0-unconstrained,AI,G1,-0.48267499999999997,-3.13455,-8.2004,-0.8864,-0.19417500000000001,-0.350875,-0.32835,-0.222125,-0.4108,-2.129625,-0.47869999999999996,-3.14305,-8.200675,-0.617775
libaom-v3.12.0-unconstrained,AI,G2,-0.27661428571428565,-3.4095000000000004,-3.4111857142857143,-0.5257000000000001,-0.16031428571428571,-0.13275714285714285,-1.178957142857143,-1.1617142857142857,-0.43972857142857136,-1.5929,-0.2759,-3.4100714285714284,-3.4053714285714283,-0.49821428571428567
libaom-v3.12.0-unconstrained,AS,A1,-8.332825,-7.12895,-8.037375,-8.3608125,-8.75195,-8.9512875,-3.32545,-3.8625625,-8.5805375,-10.0751,-8.9726375,-7.7478375,-8.5545375,-9.0533625
libaom-v3.12.0-unconstrained,LD,A2,3.3789736842105267,0.4298631578947368,0.11579473684210531,3.0059684210526316,2.1201894736842104,2.2516947368421056,3.2501315789473684,3.037552631578947,3.0177105263157897,3.036857894736842,3.7383105263157894,0.3725578947368422,0.24941578947368412,3.585626315789474
libaom-v3.12.0-unconstrained,LD,A3,3.901875,1.7899125,2.56365,3.694475,3.9118625000000002,3.964,4.376175,3.8815625000000002,3.605025,2.6290375,3.9287875,1.8457625,2.6503875,3.8727625
libaom-v3.12.0-unconstrained,LD,A4,2.9782333333333333,4.510466666666667,7.201783333333334,3.1694833333333334,0.6801166666666667,1.3435,1.5547666666666666,1.1271333333333333,6.09805,5.370266666666666,2.9516000000000004,4.7180333333333335,7.401766666666666,3.251716666666667
libaom-v3.12.0-unconstrained,LD,A5,4.699,4.545475,5.5214,4.5851750000000004,5.0108,5.506775,5.6116,5.342025,4.89435,5.1323,4.445025,4.355325,5.534825,4.65345
libaom-v3.12.0-unconstrained,LD,B1,4.4015,4.94235,4.22131,4.35436,2.92677,2.69204,5.09505,4.6716999999999995,5.62072,7.08899,4.7183399999999995,5.935370000000001,4.6933300000000004,4.9064700000000006
libaom-v3.12.0-unconstrained,LD,B2,21.564711111111112,16.180522222222223,15.760900000000001,20.93398888888889,24.15508888888889,23.868566666666666,28.510566666666666,28.021611111111113,26.683255555555558,14.864733333333334,24.287233333333333,18.724677777777778,18.1993,23.78336666666667
libaom-v3.12.0-unconstrained,RA,A1,-9.3145875,-10.952575,-11.2078125,-9.506525,-5.152737500000001,-8.882249999999999,-12.074662499999999,-12.255325,-9.080725000000001,-11.071325,-10.022025,-11.499925,-11.5775,-10.2757625
libaom-v3.12.0-unconstrained,RA,A2,-9.506384210526315,-0.2829315789473683,0.8243052631578945,-8.815715789473686,-11.577121052631579,-10.889878947368421,-14.215347368421051,-14.537836842105264,-9.640463157894738,-6.818178947368421,-11.19817894736842,-1.1564473684210526,0.12956315789473702,-10.6061
libaom-v3.12.0-unconstrained,RA,A3,-8.7529,-3.6487624999999997,-3.7850625,-8.318875,-8.8874,-8.46955,-9.4001125,-9.618675,-8.3767125,-8.1242875,-10.1329375,-3.955425,-3.6494,-9.6196625
libaom-v3.12.0-unconstrained,RA,A4,-4.660633333333333,8.580033333333333,14.633183333333335,-3.3648666666666665,-4.710016666666666,-5.94635,-10.039983333333334,-10.1198,-1.5310999999999997,1.8833166666666665,-6.096150000000001,7.6066,13.56085,-4.80315
libaom-v3.12.0-unconstrained,RA,A5,-5.91805,9.42925,15.054275,-4.6717249999999995,-3.5101,-6.013575,-15.75775,-15.77385,-7.502325,-2.98015,-7.683,8.6189,14.355825,-6.7085
libaom-v3.12.0-unconstrained,RA,B1,-9.17192,5.86405,3.28324,-7.9455100000000005,-12.76319,-11.743170000000001,-17.032069999999997,-16.82483,-8.16359,-4.21582,-9.91755,6.37122,3.64311,-8.991150000000001
libaom-v3.12.0-unconstrained,RA,B2,15.336900000000002,12.529399999999999,10.133855555555556,14.95281111111111,15.313333333333333,15.003455555555556,14.184355555555555,13.746088888888888,14.309122222222223,15.687488888888888,14.376244444444445,10.485600000000002,9.591033333333334,13.812666666666667
libaom-v3.12.0-unconstrained,RA,E,-9.81918125,-3.8155812499999997,-5.3535875,-9.53218125,-9.66864375,-9.30089375,-16.10885625,-16.0707,-10.7805875,-8.36365,-13.4209125,-5.5998,-7.3924812499999994,-12.8643625
libaom-v3.12.0-unconstrained,RA,G1,-11.073225,-2.4561499999999996,-0.43782500000000013,-10.3707,-10.524825,-12.471675000000001,-14.0798,-14.22395,-11.6465,-12.73995,-12.940275,-3.3175499999999998,-1.2473500000000002,-12.39925
libaom-v3.12.0-unconstrained,RA,G2,-10.278057142857142,-5.882114285714286,-4.960842857142857,-9.810014285714287,-12.713728571428572,-12.095085714285714,-13.387528571428572,-13.648042857142856,-10.720614285714287,-11.076528571428572,-10.868371428571427,-4.041471428571429,-4.6899999999999995,-10.555557142857143
libaom-v3.12.0-unconstrained,Still,F1,0.8244464285714285,-2.291717857142857,-1.683117857142857,0.4241178571428571,-0.8293285714285714,0.2849285714285714,1.4592357142857144,1.3090821428571429,0.5317999999999999,-0.34261071428571427,0.8244464285714285,-2.291717857142857,-1.683117857142857,0.5514428571428571
libaom-v3.12.0-unconstrained,Still,F2,0.756751724137931,-0.49970344827586194,-1.7212862068965515,0.5411689655172414,0.48866551724137924,0.28723793103448275,1.1145620689655171,1.0095655172413793,0.42430689655172416,-0.07938275862068964,0.756751724137931,-0.49970344827586194,-1.7212862068965515,0.4939896551724138
v2.0.0,AI,A1,-5.014175,-10.5103875,-12.792237499999999,-5.8013625,-4.40045,-4.990412500000001,-6.207275,-6.1819999999999995,-5.058362499999999,-8.75975,-5.0131125,-10.5132625,-12.765775,-5.8657375
v2.0.0,AI,A2,-4.390442105263158,-12.305610526315789,-15.213347368421054,-5.250510526315789,-4.206642105263158,-4.645842105263158,-5.4908947368421055,-5.3381684210526315,-3.919568421052632,-6.880352631578947,-4.395715789473684,-12.301526315789474,-15.230047368421053,-5.093094736842105
v2.0.0,AI,A3,-4.3324875,-15.4563875,-17.3997625,-5.48745,-4.6247125,-4.5792125,-4.4471375,-4.6636125,-5.0124125,-8.64095,-4.3337375,-15.4675125,-17.41205,-5.11755
v2.0.0,AI,A4,-3.6042166666666664,-19.913583333333335,-23.891000000000002,-5.13235,-5.3604666666666665,-4.92435,-4.8445,-4.71345,-3.500583333333333,-8.011816666666666,-3.6002166666666664,-19.938633333333332,-23.808733333333333,-4.375633333333333
v2.0.0,AI,A5,-2.8969500000000004,-16.24255,-15.117275,-4.162725,-4.001625,-4.00515,-4.5550999999999995,-4.599075,-4.631575,-8.336,-2.894225,-16.303,-15.1725,-3.4402
v2.0.0,AI,B1,-5.46036,-14.98848,-15.62224,-6.48072,-5.962400000000001,-6.51541,-5.37892,-5.32971,-5.19529,-9.14171,-5.45193,-15.073340000000002,-15.66359,-6.29088
v2.0.0,AI,B2,-0.9212000000000001,-17.141077777777777,-15.7049,-2.493022222222222,-0.8658111111111111,-1.2136777777777779,-0.48525555555555555,-0.30863333333333337,-2.451788888888889,-9.81881111111111,-0.906711111111111,-17.064755555555553,-15.66816666666667,-2.3731222222222224
v2.0.0,AI,E,-4.35363125,-15.70284375,-15.649381250000001,-5.8452874999999995,-3.7988750000000002,-4.12725625,-6.2975625,-6.17893125,-4.97615,-8.1144875,-4.2239375,-15.660675,-15.41263125,-4.8043875
v2.0.0,AI,G1,-5.27455,-25.6831,-46.19735,-9.291875000000001,-4.44285,-5.099975000000001,-5.930175,-6.063375000000001,-5.9677500000000006,-18.046325,-5.2837,-25.800775,-46.2535,-7.670825000000001
v2.0.0,AI,G2,-6.846528571428571,-32.6202,-35.45621428571429,-10.012385714285713,-6.7091,-6.851642857142857,-8.3811,-8.184628571428572,-7.5386428571428565,-17.54967142857143,-6.877471428571428,-32.68391428571429,-35.452442857142856,-8.172614285714285
v2.0.0,AS,A1,-2.861925,-8.7768625,-8.995862500000001,-3.578475,-2.568225,-2.8171625000000002,-2.2037875000000002,-2.3041375,-3.1276,-5.5004375,-2.8773,-8.7836625,-9.141125,-3.526875
v2.0.0,LD,A2,-1.9733578947368422,-10.116315789473685,-12.925773684210526,-2.842678947368421,-1.9383105263157894,-2.154347368421053,-3.092836842105263,-2.9655947368421054,-1.684457894736842,-4.150826315789474,-2.0745473684210527,-10.378478947368421,-13.090657894736841,-2.7167578947368423
v2.0.0,LD,A3,-1.4531375,-10.1341125,-10.2175625,-2.30655,-1.2694375,-1.3406625,-0.9617625,-0.9419,-1.7064125,-5.2700625,-1.49045,-9.981425,-9.9345875,-2.0410875
v2.0.0,LD,A4,-1.0055666666666667,-10.917083333333332,-14.262100000000002,-2.0713,-2.701066666666667,-2.3004333333333333,-1.09005,-1.4447333333333336,0.36648333333333327,-2.0678,-1.1954666666666667,-11.326299999999998,-13.8673,-1.8549999999999998
v2.0.0,LD,A5,-0.6765,-12.5383,-3.676525,-1.3713,-1.141925,-0.939825,-0.570125,-0.5011,-1.4354749999999998,-2.37935,-0.907875,-12.543175000000002,-3.680975,-1.2126000000000001
v2.0.0,LD,B1,-1.9525200000000003,-9.70894,-8.50808,-2.6387899999999997,-2.44708,-2.86447,-2.9718299999999997,-2.88361,-1.30673,-2.76503,-1.9186999999999999,-9.95633,-8.241859999999999,-2.41011
v2.0.0,LD,B2,-2.501622222222222,-12.72851111111111,-11.512522222222223,-3.4871777777777777,-3.256033333333333,-3.211688888888889,-2.359,-1.8853777777777776,-3.8370888888888888,-7.891177777777778,-2.5511777777777778,-11.538977777777777,-10.858477777777777,-3.6589111111111112
v2.0.0,RA,A1,-2.3839625,-8.36205,-9.6017125,-3.1100000000000003,-2.1496,-2.4046875,-3.49195,-3.3878875,-2.5907999999999998,-5.3545125,-2.3405,-8.346025000000001,-9.7096,-3.0570874999999997
v2.0.0,RA,A2,-3.051,-8.593321052631579,-11.167463157894737,-3.6687157894736844,-2.768421052631579,-3.143273684210526,-4.141205263157895,-4.032652631578948,-2.5718842105263158,-4.324052631578947,-3.1148736842105262,-8.653421052631579,-11.201463157894736,-3.547142105263158
v2.0.0,RA,A3,-2.8440625,-9.7523125,-9.4968875,-3.55015,-2.7702999999999998,-2.8442625,-2.6125625,-2.5360750000000003,-3.0493125,-6.2556875000000005,-2.8715375,-9.543425,-9.121387499999999,-3.3698375
v2.0.0,RA,A4,-1.5386,-9.237216666666667,-11.824683333333333,-2.4520666666666666,-2.8210833333333336,-2.4722833333333334,-2.549183333333333,-2.5833666666666666,-0.3356166666666665,-2.315,-1.7403833333333332,-9.288666666666666,-11.764116666666666,-2.28445
v2.0.0,RA,A5,-2.14445,-11.973575,-6.926425,-2.88,-2.354625,-2.381075,-1.9952999999999999,-2.135475,-2.89555,-4.5634,-2.4011,-11.9444,-7.079825,-2.64855
v2.0.0,RA,B1,-4.554029999999999,-7.979170000000001,-8.07145,-4.94731,-4.64031,-5.03023,-6.28722,-5.93215,-3.55802,-3.31941,-4.9972,-8.67998,-4.67325,-5.43226
v2.0.0,RA,B2,0.03118888888888898,-11.20051111111111,-10.892900000000001,-1.0024777777777776,-0.7542888888888889,-0.7982444444444443,-1.9736333333333336,-1.8023333333333333,-1.281888888888889,-7.021544444444444,-0.7524111111111111,-9.710044444444444,-9.678822222222221,0.9837888888888888
v2.0.0,RA,E,-3.28158125,-5.950475,-7.344325,-3.79744375,-2.2666625,-3.04814375,1.55133125,2.1346375,-3.2828875,-5.08729375,-3.54023125,-6.06625,-8.02704375,-3.84350625
v2.0.0,RA,G1,-7.426124999999999,-15.560099999999998,-30.559375000000003,-9.50655,-5.140375000000001,-7.278600000000001,-2.8257250000000003,-2.9751,-6.92325,-13.226325,-7.267875,-15.781775,-31.043875,-7.9449
v2.0.0,RA,G2,-3.619742857142857,-21.392485714285716,-24.940114285714287,-5.5968,-3.924728571428571,-3.895385714285714,-5.451328571428571,-5.344314285714285,-4.0846285714285715,-7.625057142857143,-3.485657142857143,-20.46004285714286,-24.704314285714286,-3.9828
v2.0.0,Still,F1,-2.4708357142857147,-14.154560714285713,-17.122600000000002,-3.7609464285714287,-3.190089285714286,-2.732367857142857,-3.3969142857142858,-3.4916428571428573,-3.591846428571429,-5.901485714285714,-2.4708357142857147,-14.154560714285713,-17.122600000000002,-3.0431500000000002
v2.0.0,Still,F2,-3.151637931034483,-10.815531034482758,-13.787720689655172,-4.228079310344827,-3.3105172413793102,-3.589372413793104,-3.660758620689655,-3.71608275862069,-4.312641379310344,-5.928051724137931,-3.151637931034483,-10.815531034482758,-13.787720689655172,-3.506037931034483
v3.0.0,AI,A1,-7.7429,-13.523787500000001,-15.7809375,-8.574025,-6.0237125,-7.352825,-8.3857375,-8.49,-7.5346875,-12.255212499999999,-7.7395125,-13.520825,-15.755575,-8.6188875
v3.0.0,AI,A2,-6.919452631578948,-15.634315789473685,-18.572105263157894,-7.875852631578947,-5.879815789473684,-6.6009,-7.324721052631579,-7.033268421052632,-6.03811052631579,-10.16061052631579,-6.922078947368421,-15.62665263157895,-18.58203157894737,-7.673921052631578
v3.0.0,AI,A3,-6.5055499999999995,-16.359875,-19.8310875,-7.60775,-6.25435,-6.25465,-5.576375,-5.7705874999999995,-6.5893250000000005,-10.29695,-6.5071125,-16.3587875,-19.8413375,-7.2033
v3.0.0,AI,A4,-6.08145,-23.706766666666667,-28.41555,-7.76255,-8.099183333333334,-6.573799999999999,-6.530033333333333,-6.061216666666667,-5.056816666666667,-10.785233333333332,-6.07955,-23.739099999999997,-28.354916666666668,-6.977816666666667
v3.0.0,AI,A5,-4.2131,-16.842975,-16.732425,-5.4603,-5.193325,-4.959625,-4.867025,-4.870875,-5.3414,-9.507,-4.210625,-16.960875,-16.8037,-4.711825
v3.0.0,AI,B1,-8.36797,-17.52316,-18.37282,-9.34679,-7.44105,-8.46274,-6.8363,-6.4709699999999994,-7.115489999999999,-12.046000000000001,-8.3995,-17.58578,-18.4172,-9.16817
