TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,9702.263275,42.195492,44.935670,44.779440,27.008559,23.431954,97.044098,95.101871,45.768719,40.747505,41.988885,44.884675,44.725753,0.000003,153970.22,9.70,934337308713557,46115858216,401738812505390,26585669680,fd1a3a7accc5abdcb7021dc2a14bf79c,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,3442.661953,39.754030,43.588646,43.793409,23.705610,20.585881,93.068312,90.887980,41.508671,39.040177,39.490205,43.555173,43.761520,0.000047,111716.31,6.15,759261831030403,33266393242,314988686720321,18283923658,14a4614292785245dbbb1e6823d28855,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,1253.698916,36.829198,41.911409,42.487277,19.579880,17.052085,84.677997,82.458347,36.622343,36.874935,36.534982,41.877319,42.457326,0.000900,83052.42,5.30,549975662244314,28765434536,219046305678929,14985470470,6573e966d75c9b1eb7cc36ee6e130d85,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,455.765773,33.824282,40.120613,41.040423,15.132665,13.434494,69.739945,67.498832,31.940887,34.525929,33.582619,40.093891,41.015525,0.005548,52712.21,4.50,356254855410699,25572170739,139514581716621,12789409976,31055e9ba4c88febe0f4b0f468fa8066,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,170.650273,30.953107,38.318335,39.399503,10.926044,10.137910,46.809008,45.117343,27.847686,32.170948,30.807847,38.299243,39.381829,0.028887,26148.16,2.88,192185754158815,18709937535,74158964527143,8664695774,e313763c67617f742737af556e0863d5,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,68.659955,28.258127,36.436807,37.614949,7.345892,7.334953,23.726892,22.926704,24.455757,29.864432,28.186831,36.423845,37.606794,0.102609,10437.95,2.08,71534434911787,11037897157,27869992160678,5800033472,c83dff5cb2017a58a2b5f8d424dcb1a3,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,25300.939061,41.751664,45.270286,46.850048,31.163558,27.391416,99.975914,99.786331,48.166825,42.431746,41.617207,45.219217,46.806505,0.129188,206194.82,15.63,1198436446536714,68569905249,538020843418311,42175692470,d39eb9b9e311faa8cbe0c8e5dcdfdc45,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,11762.220549,37.844784,43.462262,44.782891,26.461212,23.300339,97.407861,95.545289,41.557539,39.724934,37.713884,43.435452,44.755101,0.151580,205759.39,11.32,1247258026312430,51575523447,535623877866174,30797090486,2317834f05d0c19bdb92c9dd24cd7c6e,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,5322.005994,33.752380,41.546170,42.497944,21.411714,18.821830,87.809576,85.797422,34.742470,36.646614,33.615933,41.524450,42.475948,0.169251,121997.62,8.19,962849243441392,36860748675,416188593036842,29530610870,9f78db3adebd79387b30d4a944cbd587,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,2211.618535,29.829959,39.307112,39.975650,16.379686,14.406975,70.536681,68.597422,28.715601,33.372660,29.696305,39.279397,39.947928,0.186993,100585.04,5.61,643565579418349,25414362235,262988886566638,15608147491,03013e18bbc0203db92cb71a1e513d38,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,803.418120,26.347185,36.930644,37.586660,11.712655,10.396141,47.136228,45.653004,23.817639,30.194583,26.232282,36.904823,37.571911,0.135510,59624.79,3.84,386509631973275,17440337287,156165753682895,10680619977,9c6bc2ad69cd630b6f3a11bef3465812,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,254.437255,23.561906,34.343206,34.737177,7.969881,7.256173,23.991954,23.101312,20.146970,27.386546,23.491928,34.336026,34.729685,0.202866,24965.05,2.50,210534166393430,13138133825,85816843950311,8957269802,ab865cea330693176d62f7aa877e9030,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,110,59998.880000,38.715774,40.409855,41.243858,25.407124,21.352248,99.976920,99.957018,43.639665,37.414252,38.503114,40.293850,41.147437,0.000329,545459.29,33.53,3059126362750992,137325093759,1427457510350190,90539944869,502c69e86773b78031135bae896efd79,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,135,24651.203077,35.091846,38.113354,38.814745,22.200169,18.601845,96.818444,94.795910,38.481121,34.961054,34.952580,38.048484,38.746019,0.000452,471316.34,21.75,2731939426650265,101182146713,1230442635002960,59449114677,7f234fb0fd38a6c12a3b43a9665b5847,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,160,10178.264615,31.473464,36.017214,36.515737,18.329297,15.450333,84.164772,81.934676,32.591034,32.530632,31.352471,35.967715,36.458616,0.000505,320749.75,15.33,1923263316158329,72871185160,835949845419193,42291381033,5e7af9a988c257702c5ccf8f674120f6,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,185,4007.098462,28.080785,34.085429,34.374841,14.065777,12.045268,62.760893,60.792228,27.171280,30.093897,27.972638,34.048139,34.331686,0.001111,176235.04,8.90,1182097536456981,45535556808,495209590272154,26327553711,61bfc6b54f86be25344b120537268de9,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,210,1362.772308,24.945902,32.314439,32.398966,9.800423,8.703199,36.339374,35.118272,22.521072,27.615817,24.860739,32.288709,32.366304,0.006849,93087.54,6.07,593273349310412,30028620672,243561343161068,16786696807,4f3ede7b6c013756da403e44385aa3d2,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,235,392.886154,22.347325,30.669526,30.792691,6.407288,6.031490,14.086037,13.648993,19.034978,25.283120,22.288511,30.658822,30.777805,0.049433,41315.84,4.20,274079124197788,21028568359,108660448091993,11571016171,586ce51b591243bd15ac7d23048306d5,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,110,13949.577192,38.995135,42.020781,46.626534,20.395974,16.921113,89.853739,88.647176,40.622127,38.978888,38.788980,41.910316,46.568280,0.652108,775368.32,17.23,4494028178025049,82690500266,2014722891645043,46925981658,1928a3f0e9639fceeda447ba24c1fa38,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,135,1499.608084,37.657712,40.405572,46.022683,17.428305,14.818692,84.170403,82.408717,37.678134,37.700205,37.624076,40.371853,46.013499,2.835796,250066.95,7.84,1554016980109508,37561550633,653370116750525,22244211818,e5d903f3418d43d12d7825225f39bd66,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,160,162.221778,37.279432,40.087464,45.691336,16.584453,14.337004,79.038319,76.902860,36.779383,37.393113,37.276529,40.083675,45.688689,2.977464,66274.32,4.37,434059433948126,25323142182,174242441931031,12389904650,31af3d7ccb6ae76216c275e5d90a226d,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,185,54.794436,36.722929,39.892876,45.189992,15.500366,13.771568,69.881676,67.399393,35.565802,37.063154,36.718451,39.891114,45.188093,3.065734,21188.20,3.05,155874400803329,18160534692,60354676546076,9306701357,3441311add310b505d2363e457c9a8b3,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,210,27.959733,35.639151,39.361946,44.103099,13.833058,12.793239,55.673326,53.039427,33.598228,36.369491,35.621589,39.358831,44.096267,3.054903,7527.71,2.22,66136927167529,11871974265,26402565003477,8302113693,1a207a0afafbf014306012a171c8132a,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,235,16.054715,33.889130,38.616107,42.781467,11.807468,11.388010,37.867159,35.362092,31.088649,35.102692,33.844416,38.609575,42.775268,2.495659,3489.44,1.86,26328769662716,9437193106,10309378154638,5750236461,93c1981fed5d49eea22f5b4d15aa7cb5,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,20405.322677,39.941082,44.413745,45.317797,22.450596,19.103053,99.639461,98.453005,42.081535,40.037917,39.789273,44.353743,45.277412,0.087968,361281.36,14.41,2137298873816230,72341183228,941284783073808,39540520188,284ac5082601b7cce80b1956dd24dcf8,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,5080.379313,38.045883,43.280212,44.357733,19.161210,16.784812,94.594024,92.402946,38.358597,38.672952,37.987081,43.258630,44.343958,0.104862,207100.05,9.11,1284277081602416,46905932026,541253183245699,25466340310,c746af569753161899e4fbbbe3dfc99b,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,1716.738646,36.077001,41.966524,43.072821,15.955551,14.473917,84.569421,82.040509,34.760649,37.215655,36.015334,41.940528,43.053365,0.188268,114506.45,5.92,751812719195534,37283718335,301433356801883,16622129892,932703d120c689e9a418219cd7a43530,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,661.435795,33.703743,40.489950,41.513323,12.380156,11.754293,67.359011,65.057493,31.033400,35.447463,33.635848,40.450618,41.484450,0.375604,52875.62,4.50,448540280434792,29347783545,184085304906097,16391664488,dcfd70331c26e6dd8cb62327abc89fff,
