TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,85,210100.587413,44.758123,50.231752,50.162094,34.249453,23.318794,99.868016,99.826820,47.315862,45.019286,44.758104,50.231705,50.162060,0.006049,114401.10,20.95,610534506181244,95378132350,299972788023217,57499568181,307f395ab88293a972f2c68e3f64af62,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,71842.205794,42.144052,47.764587,47.380466,28.765562,19.991401,99.790119,99.317385,42.322381,42.666695,42.144024,47.764462,47.380365,1.075957,60449.23,16.42,318620176587038,78779944518,159076942861973,45898866723,481fb652b4108470f5494a3d85bdf8f7,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,35299.276723,40.271301,45.374283,44.996057,24.818065,18.142509,94.962825,92.670060,38.918787,40.835080,40.271278,45.374039,44.995975,1.272578,41432.00,14.53,225396256714478,72835211256,109733588881107,40978099479,8cfa1830db169d2f5185784b21b8f67d,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,17562.197802,37.740637,42.812155,42.641069,20.732104,15.878026,82.445745,79.784419,35.050824,38.724702,37.740598,42.811785,42.640731,1.363887,28112.57,12.92,163574397544388,64075841323,75875484809423,36634037939,746a28da0e084af1efe725e10d4708f0,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,8289.214785,34.626320,39.909245,40.239889,16.568733,13.247526,63.278359,60.463903,30.994749,36.178759,34.626194,39.907989,40.239264,1.335630,20298.88,11.37,121646771570859,55423833781,56148018126010,32249588499,0d2bf1ad43c79a6dc0f3945aa205dc5f,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,3626.885115,31.286871,36.816429,36.961017,12.709648,10.641965,39.792112,37.592425,27.110825,33.142144,31.286590,36.814113,36.959454,1.258477,15243.94,9.52,89605720750207,41386020689,43065497052700,26927814439,eedc1fcbae08a318ddb3a234e22b81e9,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,85,105961.014985,44.125899,49.828869,53.113999,33.098849,22.035214,99.487099,98.169235,46.196285,44.747255,44.125611,49.828650,53.113724,0.006990,97560.51,14.16,541717701064521,70343408187,255173287036718,38518840331,999bdeca524ae442502d6a9d704072c9,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,25398.841159,42.779568,48.629228,51.882978,28.244513,19.953013,95.014945,93.213370,43.020947,43.559838,42.777519,48.628877,51.882590,0.324053,37756.80,11.83,213652179778309,58102320877,99848961966845,33203456340,53aaa646c7af56e1b6985cb6c9c19c3e,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,12318.257742,41.872732,47.406146,50.163310,24.336515,18.687716,86.973336,84.827440,40.841127,42.558967,41.867231,47.405643,50.162711,0.379760,26698.03,11.12,158837719660046,52815958581,72393456752582,31283104635,b858f2cc354c08dc567f39f05a92b3b5,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,6328.439560,40.427346,45.639182,47.738926,20.284552,16.944823,72.998754,70.642128,38.129714,41.063223,40.418366,45.638092,47.737973,0.436140,17580.77,10.08,106706619636122,47894437558,48614533448535,28345398724,9636bdcc35a05c71887e86cd460c3d6b,
