TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,110,20811.653577,42.387381,48.763790,48.732119,29.254815,20.328261,99.975559,99.923458,43.009897,43.276957,42.328200,48.732329,48.701076,0.934877,,,,,,,8f6cace7cbb45bffc653e8ce81dc139c,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,135,7622.221471,41.555023,47.585201,47.461890,27.441220,19.564682,99.787424,97.772348,41.471780,42.415556,41.535807,47.569114,47.443851,1.078314,,,,,,,35f96dc1e89d68ec2a5abe802519bde7,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,160,3054.235611,40.315461,46.081346,45.777065,25.134354,18.500560,95.593465,92.939075,39.207708,41.276162,40.299130,46.065014,45.760710,1.135034,,,,,,,ec2fc52aa4412bca68f65ea1cd10e409,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,185,1477.472681,38.353271,44.081529,43.735637,21.971773,16.818070,86.706706,83.798447,36.057727,39.633281,38.328267,44.062085,43.716337,1.139551,,,,,,,e105f2b8bc5eb067a4659de092e40ce2,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,210,706.551295,35.631849,41.664435,41.391692,18.308633,14.563542,71.813921,68.735084,32.371170,37.456244,35.599931,41.641351,41.373613,1.248676,,,,,,,fe3c2de8de4eac683a1278912d1d1b95,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,235,331.636364,32.483124,39.013028,39.020076,14.594628,12.074268,51.926117,49.021840,28.630123,34.914498,32.447318,38.991478,38.997710,1.196767,,,,,,,fbcff137abf570584b51c5e0b26c8af0,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,110,10391.522324,41.562826,47.135782,47.222622,28.282447,19.864515,99.950360,98.267212,42.100091,42.451457,41.545984,47.123431,47.207333,1.149991,,,,,,,110ef02f6e96779280f26b5ff2565591,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,135,4264.110044,40.688673,46.135795,46.036011,26.318298,19.014538,97.484819,94.815169,40.274915,41.617508,40.675908,46.124041,46.021069,1.123554,,,,,,,c2744106b65229a8493f08d5382912cf,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,160,1982.485207,39.166466,44.666191,44.394279,23.531247,17.632582,91.027360,88.026090,37.507055,40.337493,39.146757,44.650280,44.379057,1.213226,,,,,,,6d01f8aaa17529ba584b4481d237e139,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,185,966.211635,36.904017,42.764518,42.389478,20.080992,15.658653,79.285452,76.103223,34.094315,38.554397,36.876022,42.746435,42.367677,1.244372,,,,,,,91f1c8a60fa6b81957259a15d075ca06,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,210,452.645201,33.979331,40.464208,40.123050,16.358363,13.253918,61.732023,58.580735,30.374845,36.279040,33.945278,40.445144,40.100032,1.233942,,,,,,,c845b283c5578b279ea91ab51697d8fe,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,235,207.779912,30.817580,37.912393,37.982869,12.801706,10.834729,40.876506,38.172815,26.809453,33.699499,30.784402,37.901074,37.962593,1.258016,,,,,,,fb507bf65a10b4eafab36770930dec2f,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1920x1080,110,6913.228310,40.635883,45.967153,45.811653,27.525845,19.377292,98.067583,95.519130,41.084084,41.741516,40.626446,45.960083,45.800533,1.240721,,,,,,,83f3cb60e8c918638dcb526fad1b3f0e,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1920x1080,135,3065.626066,39.705801,45.077645,44.777259,25.325689,18.422168,93.983194,91.118426,39.044944,40.899787,39.693353,45.068635,44.763982,1.293674,,,,,,,800180a7e0e823b5bf356f1aeaedf0b7,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1920x1080,160,1469.626988,38.065948,43.661045,43.250915,22.237460,16.837841,85.875380,82.716096,36.057718,39.540536,38.044589,43.647753,43.237614,1.373219,,,,,,,8875e2b2458d326a5d968daa43e6e247,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1920x1080,185,708.284946,35.695356,41.800568,41.377546,18.680986,14.737347,71.826773,68.709342,32.593141,37.680582,35.665806,41.783409,41.360802,1.423580,,,,,,,4ba3bc2551a70aef624cdbfa0ca1815d,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1920x1080,210,327.829709,32.750681,39.554306,39.292615,14.972486,12.295784,53.138924,50.166856,28.965734,35.364616,32.717639,39.536143,39.271318,1.425072,,,,,,,b38ce3eba48bbe539e5963d6cc251785,
