TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,21622.257127,42.369661,48.637443,48.573177,29.228255,20.313369,99.975194,99.920365,42.983657,43.212456,42.311715,48.607277,48.544837,0.866808,,,,,,,440adb4db6ffbe9ab7292c7fa4d22053,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,8035.107047,41.520581,47.366385,47.163545,27.402743,19.534798,99.753025,97.679475,41.411531,42.293491,41.501898,47.350440,47.145221,0.959783,,,,,,,5edacbf5702c97cdf311fd13aba0b6e4,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,3289.303927,40.253032,45.712314,45.318847,25.051202,18.442900,95.283317,92.659821,39.095574,41.082593,40.236317,45.696538,45.302194,0.942581,,,,,,,05fe3552fe87ab481f5757b8fe522327,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,1589.746869,38.247395,43.633228,43.022496,21.848026,16.724378,85.992134,83.143170,35.881886,39.380516,38.222394,43.615226,43.007409,1.085493,,,,,,,44f3fab22d43bde6938e48e0efb9f681,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,756.598478,35.475546,41.266422,40.703533,18.167755,14.435013,70.319610,67.456758,32.149322,37.243636,35.443864,41.249195,40.692979,1.216065,,,,,,,6a09ab1a0fd8b742e3934e733386d009,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,348.965496,32.292281,38.699115,38.317133,14.406973,11.908717,49.233164,46.681730,28.390208,34.687466,32.257218,38.684199,38.302031,1.099690,,,,,,,3ba130ca01c1b5e036fb883c6fbc73e5,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,20133.102590,42.770177,48.689757,52.124291,28.352992,20.032737,95.340317,93.506853,43.093530,43.641047,42.720070,48.670106,52.110295,0.250884,,,,,,,fbc864ee23a8b226b448d8c564ed1eaa,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,6552.440790,42.068707,47.941705,51.093292,25.712224,19.118955,90.320013,88.304431,41.464049,42.938975,42.056421,47.933861,51.082180,0.231612,,,,,,,fc0f6ec4b6beb05aa86cde8478ddf563,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,2637.499116,40.997322,46.820430,49.556945,22.513938,17.855519,81.516122,79.400707,39.299331,41.907362,40.974009,46.809511,49.536935,0.147287,,,,,,,7c6fbc4b1e68a2708fdd4b52f0bf9952,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,1245.417967,39.351093,45.210936,47.414717,19.004782,16.164661,67.761541,65.657007,36.669943,40.376355,39.306077,45.194045,47.383146,0.150157,,,,,,,a540c1877435fd54bf51e282622b5bc9,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,590.116345,37.020268,43.133893,44.844767,15.401795,14.078306,48.944535,47.041436,33.669315,38.276615,36.951623,43.109610,44.803787,0.198081,,,,,,,24dcc9a1916cd29e918556b1f63aa4e1,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,278.132944,34.152491,40.462058,41.619239,12.005314,11.809606,28.897658,27.427266,30.473720,35.552378,34.066005,40.431431,41.542672,0.293563,,,,,,,830dbe47150bd3251af9304842e43c01,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,28535.924383,43.096920,48.804114,49.001744,32.185438,22.798074,99.971293,99.963357,44.583046,44.035044,42.997566,48.715451,48.905477,0.008609,,,,,,,74305847f78d78e7b4be50a952c9a92b,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,12497.425037,41.616048,46.803549,47.031514,28.971038,20.934063,99.958206,99.947114,41.399082,42.437939,41.547518,46.725568,46.935848,0.008036,,,,,,,6e83a3f10d65fd50912a2963154fb2fa,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,5776.613540,39.268694,44.358143,44.598028,24.704767,18.220025,98.244493,95.991267,37.305697,40.182442,39.193450,44.280232,44.494525,0.008291,,,,,,,cf7edc4e0809a701527caff16fc843fa,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,2702.404057,36.299141,41.751865,41.947931,20.088622,15.062912,83.187094,80.948960,33.084848,37.495136,36.213375,41.674057,41.846710,0.010511,,,,,,,d479e12b24cdb66d89db8cc517439fb8,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,1214.249135,33.001937,39.138050,39.262397,15.535512,11.841315,60.022518,58.460013,29.057058,34.581718,32.913369,39.064697,39.157988,0.015775,,,,,,,f3a40872e915c19e3f915002263c6afe,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,514.499654,29.715981,36.553349,36.584051,11.408253,8.910923,35.960682,35.134772,25.440087,31.598751,29.625944,36.476144,36.467503,0.044365,,,,,,,645e9f72b1d9a4947a7efeed135ee9d2,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,110,40771.957273,44.802010,48.585041,47.943329,28.378212,22.513438,99.976963,99.972508,43.760639,46.659765,44.710596,48.437516,47.794719,0.921937,,,,,,,f3fd9665dcae49a9b3fc1d37d7c7ff1f,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,135,18252.194575,41.509722,45.636994,44.806443,23.974688,19.654466,99.337200,98.552968,39.773808,43.952103,41.381711,45.543033,44.680634,1.073623,,,,,,,883f9d2aa196c511f62694cb7b9fc494,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,160,8243.097210,38.559679,42.501198,41.468304,20.372381,17.186602,90.901545,88.680556,35.857547,41.289895,38.434166,42.390484,41.308347,1.194988,,,,,,,b4de967da58e62cf86e280329f859201,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,185,3774.667179,35.519341,39.248680,37.958035,16.875783,14.681454,73.723179,71.424035,31.907445,38.438331,35.385152,39.107520,37.754289,1.396732,,,,,,,7f4c8ceba301d511e5027c5b31d1f808,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,210,1636.492738,32.237387,35.896478,34.272658,13.264598,12.060925,51.279590,49.368456,27.976616,35.254478,32.093477,35.729502,34.028830,1.520285,,,,,,,f2609611dfa3b0b4f4b3a4c523bf5727,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,235,692.309537,29.078940,32.541063,30.668290,10.066495,9.679753,28.433790,27.206318,24.469806,31.978785,28.947979,32.354642,30.400696,1.642143,,,,,,,979ca9069f7ddbf16611ef13d91653a0,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,110,50253.902769,46.315766,43.539110,48.470630,27.006849,21.843140,93.974081,91.767946,43.344522,44.837860,46.236241,43.466946,48.411368,0.408536,,,,,,,33208ef2c07c2eda2e83cc507ef105ab,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,135,21775.835077,43.157778,41.540538,46.936265,22.941366,18.726369,84.558362,82.285669,39.472046,42.703539,43.080256,41.497138,46.899672,0.435621,,,,,,,8e2c4c9cb6ef531a53e77684d4442dca,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,160,9372.217846,39.929798,39.806486,45.427425,18.840425,15.591806,68.024368,65.981679,35.762911,40.681211,39.839858,39.781277,45.404149,0.269330,,,,,,,0e7b67c3d694a0949234942bce04c256,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,185,3670.903385,36.563947,38.101747,43.796079,14.480415,12.279398,44.591034,43.295464,32.102039,38.530258,36.459470,38.082043,43.779288,0.303002,,,,,,,cd36b4a07cd854f22096cb867737b2c0,
