TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,20520.400215,42.397637,48.781705,48.793977,29.338883,20.347286,99.975381,99.932229,43.040882,43.295852,42.338432,48.750063,48.762567,0.895989,,,,,,,df901d3c20782003b0ab10ffb6bfeabe,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,7504.193038,41.578668,47.625131,47.574633,27.543084,19.590298,99.840155,97.875891,41.527959,42.451488,41.559444,47.609169,47.556656,1.066213,,,,,,,e88576d4d42aa79ee86c8a63a7578a07,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,3001.809268,40.369626,46.153474,45.990995,25.238488,18.547280,95.777759,93.177424,39.314561,41.343592,40.353472,46.136419,45.973352,1.138053,,,,,,,02b72247bd8a7c78ff911a3f25254b5e,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,1447.901022,38.434703,44.248984,43.995146,22.104421,16.891029,87.090846,84.198170,36.199693,39.785485,38.410435,44.228297,43.977997,1.134115,,,,,,,8fa9839c2e9270a4cc2d533d6dcc5da7,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,694.150158,35.752988,41.847804,41.632055,18.459626,14.664875,72.594660,69.500212,32.529824,37.659139,35.721867,41.827424,41.610227,1.198797,,,,,,,21d55078c3267c9db21427df2b149bfc,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,327.162069,32.683316,39.141406,39.135622,14.786850,12.215875,53.460894,50.423295,28.849100,35.051959,32.649592,39.126151,39.118669,1.219567,,,,,,,cec00f11d8a32682c49374dbbf52153f,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,19016.926458,42.791050,48.838584,52.289461,28.508987,20.069342,95.585123,93.685907,43.154505,43.711758,42.741116,48.818704,52.275963,0.324747,,,,,,,6ee7b3a9afa93e0b029192aaacd9d762,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,6163.380005,42.112705,48.167641,51.350221,25.915186,19.185518,90.933444,88.747798,41.571724,43.048882,42.100284,48.160992,51.340417,0.339723,,,,,,,ba1c6e99e60e5b2f0477f252d415c73b,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,2414.156920,41.086189,47.205637,49.976201,22.754494,17.967594,82.691054,80.373475,39.475124,42.091781,41.064246,47.197068,49.959483,0.361927,,,,,,,5ec59107964fc737b3ea19b64a980f7d,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,1129.296550,39.511168,45.758281,48.084353,19.300360,16.339222,69.849068,67.545139,36.928247,40.672713,39.468853,45.743964,48.056224,0.372327,,,,,,,060c78717d9297ce150c738aafba12b1,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,529.217244,37.259207,43.688462,45.582328,15.758391,14.326604,52.528070,50.269631,33.986356,38.621084,37.192839,43.668332,45.549659,0.425561,,,,,,,b775534579cc2cdabce416244512ced4,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,250.202720,34.500947,41.224947,42.708445,12.414325,12.120376,32.772718,31.130091,30.889484,36.084041,34.418230,41.206568,42.684737,0.408130,,,,,,,8e2d7b2dc143bcba9c0514dea220c489,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,26742.964113,43.155293,49.187121,49.395802,32.334360,22.882535,99.971705,99.963601,44.713140,44.222525,43.052373,49.091620,49.295102,0.009340,,,,,,,6c0e8024d3aa5702786a3c40bd290065,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,11441.104127,41.733315,47.418706,47.556658,29.144447,21.075976,99.960263,99.948312,41.611136,42.744922,41.661215,47.339684,47.464185,0.009824,,,,,,,aeb4766773e3a55bc5fabc87b3159ad5,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,5188.396834,39.479922,45.149575,45.198576,24.988527,18.469208,98.964089,96.836084,37.626968,40.609070,39.401231,45.069953,45.095284,0.013349,,,,,,,7488de5fe26e2b9aea82867e47a99ca5,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,2395.049873,36.591519,42.590781,42.548264,20.480243,15.395975,85.355563,82.862973,33.474295,37.980088,36.502824,42.503917,42.431213,0.014816,,,,,,,6cbab5708fc6f2cf1ec51d4d0f5460a6,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,1073.196342,33.396481,40.054190,39.920602,16.035711,12.250294,64.412579,62.357895,29.529313,35.145481,33.299691,39.966272,39.797068,0.024097,,,,,,,054d33f27cae0ea6cd9750c2561c36c4,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,455.537078,30.194847,37.444827,37.246158,11.978368,9.350281,41.818023,40.571528,25.969495,32.223823,30.095517,37.356543,37.133081,0.066616,,,,,,,ede6e3864e4cb04bb904a65bf2ff0bf4,
