TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,85,208723.308691,44.789284,50.256868,50.319739,34.317556,23.380295,99.867192,99.827164,47.397738,45.051267,44.789264,50.256818,50.319719,0.008935,325257.13,23.20,1827894111013183,101757722213,845006213453473,62917642280,79e0bb2813e8753d4c7384051975595f,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,70658.237762,42.175943,47.825683,47.636915,28.838166,20.026248,99.792920,99.422302,42.396049,42.727151,42.175913,47.825595,47.636877,1.077542,132641.35,18.24,943192868385004,83489191495,451620835068316,66239091600,acc098689149a904fe1d757adf47a4cd,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,34641.886114,40.320770,45.476080,45.317233,24.902542,18.189237,95.099286,92.852784,39.015688,40.949648,40.320750,45.475865,45.317166,1.269863,83285.22,15.44,606072948681630,75636461851,284312235319027,56156558806,f487a779ccb073dbf041cdf0a8a14e90,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,17407.152847,37.835929,42.910909,42.908815,20.849183,15.959540,83.018863,80.346028,35.183446,38.851704,37.835894,42.910479,42.908548,1.377320,58256.89,14.20,355260771520985,68719358153,165099775137534,42586303491,da2e7c36b1d3762f7426bb90c1a484b2,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,8237.746254,34.736122,39.952657,40.152362,16.670378,13.335050,63.994506,61.188229,31.108422,36.246168,34.736015,39.951789,40.151839,1.354976,35021.43,12.21,199088041962190,54870647879,93574600507073,34476571453,ecccd73d4b91804bf8354af76c5dd755,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,3661.730270,31.414270,36.914443,36.979507,12.815841,10.723753,41.189374,38.896229,27.245334,33.293524,31.413997,36.913358,36.977879,1.514485,14942.04,9.18,98815591749449,47738270567,53152189729859,33651767333,88e3039516de2b8f2efc83c6057cae34,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,85,106599.944056,44.155390,49.847541,53.122965,33.199047,22.095857,99.509323,98.202118,46.281702,44.769173,44.155115,49.847361,53.122738,0.005309,276243.99,17.03,1616106013340390,75795429347,717879403409649,45969065816,a0bd4fea2f796ad3a7f761a2f15661ee,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,25070.721279,42.795307,48.683138,51.945149,28.332129,19.975924,95.148545,93.367822,43.065401,43.592451,42.793320,48.682808,51.944771,0.319794,69707.96,11.61,523000773259344,59267687142,238264256518279,42169413463,fbe7f38e41d8b32e72473bb130557801,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,12181.994006,41.903863,47.506293,50.287137,24.458255,18.728624,87.226014,85.105674,40.915682,42.612584,41.898482,47.505812,50.286584,0.374727,52445.05,12.68,304269845871591,54443485937,138608385150737,35567710905,a63726e40a1be5bf5958b119acb6990d,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,6273.774226,40.482004,45.708846,47.939791,20.424594,17.007900,73.704955,71.338520,38.224504,41.119713,40.473319,45.707794,47.938509,0.423860,27537.47,11.09,154610330486853,48506698582,74008764569716,31059622316,cdfac666cd34d0f969914b2498ddd6a9,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,3237.786214,38.358635,43.038739,44.856673,16.398573,14.851423,53.674191,51.317608,35.143693,38.845416,38.348602,43.036946,44.854578,0.510216,15039.45,10.64,79727735673145,46280169973,41027400744392,29588171657,11dcf3ccb5a81f92a4eac811dad48ce7,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,1639.896104,35.595258,39.682595,41.039990,12.682051,12.519213,31.370727,29.462088,31.861174,35.835284,35.586812,39.678874,41.035483,0.646996,7149.73,9.38,39775264928867,40821974979,25805922762309,33974827796,bcec79fef465cc08ebf95cc63052d764,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,85,179108.523477,45.582819,51.313737,51.571360,36.045210,24.699961,99.830279,99.779923,48.275146,46.397789,45.582752,51.313525,51.571087,0.006733,327753.56,23.02,1843582535339249,100199418540,851257656767878,63033584267,eb6ce7c4e78831c9bdf3654c5d7cd01d,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,85952.991009,43.329805,48.486543,48.734247,30.076367,21.632795,99.700733,99.639740,43.082924,43.941334,43.329733,48.486193,48.733629,0.009313,158604.57,17.34,1152561611900792,84615191508,539578709942865,62671674959,985eaeb1e1c771799f67a49f8cdb2bff,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,44120.647353,40.654304,45.622869,45.804700,24.378094,18.323876,98.892099,96.867082,38.290107,41.279307,40.653946,45.622023,45.803100,0.011800,131419.07,15.82,729186211967574,72792991109,342318667046946,43876478649,f3ec06a3acdd394c522677a3abc39a07,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,21946.165834,37.422612,42.770914,42.863853,19.036562,14.794481,81.110199,78.971732,33.836719,38.314043,37.421617,42.769419,42.860681,0.019441,68065.22,13.62,416820007525797,65436360079,192295798756929,40667809116,a144298cd188959949ff09630657f92e,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,10115.852148,33.915804,39.792483,39.807570,14.197112,11.391818,56.473212,54.753024,29.734942,35.107731,33.914628,39.790585,39.803458,0.073669,35829.01,11.60,210908842872036,52739380434,95254131466535,32589719070,ff7d04e981bc64f70f9e697355948b6a,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,4302.529471,30.514002,36.627747,36.661029,10.002475,8.467808,33.107390,32.252671,26.135573,31.837135,30.513376,36.626612,36.656304,0.241206,17734.79,11.22,96955978979992,52773014646,48255438940007,31678110794,89f4b5346d68051a33d5d4a7fb0bdcc6,
AI,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,85,86579.740260,48.406430,52.594929,52.245101,34.601098,26.467204,99.880421,99.845960,49.274453,50.268107,48.400189,52.582184,52.199177,0.868714,221765.50,19.27,1305562607698783,90177193104,620683777945664,56882076329,db4443df29af33b9e9cdcf8ccb44851a,
AI,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,110,41403.348651,44.667807,49.314927,48.825007,28.918596,22.367112,99.805321,99.757903,44.059842,47.021720,44.655445,49.303478,48.774290,1.084592,147676.55,17.22,823124538758650,74352789024,384706676579881,47842575425,5f72c025791894bea76434fffbe65904,
