TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,110,20520.400215,42.397637,48.781705,48.793977,29.338883,20.347286,99.975381,99.932229,43.040882,43.295852,42.338432,48.750063,48.762567,0.895989,1173160.38,47.96,6622451363574565,231823092753,3060941569272604,132242387426,df901d3c20782003b0ab10ffb6bfeabe,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,135,7504.193038,41.578668,47.625131,47.574633,27.543084,19.590298,99.840155,97.875891,41.527959,42.451488,41.559444,47.609169,47.556656,1.066213,698429.91,54.24,3914544347861257,292993989037,1829124938305574,150819585081,e88576d4d42aa79ee86c8a63a7578a07,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,160,3001.809268,40.369626,46.153474,45.990995,25.238488,18.547280,95.777759,93.177424,39.314561,41.343592,40.353472,46.136419,45.973352,1.138053,353836.18,70.88,2062408089296287,410275637660,935247304344138,199149412926,02b72247bd8a7c78ff911a3f25254b5e,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,185,1447.901022,38.434703,44.248984,43.995146,22.104421,16.891029,87.090846,84.198170,36.199693,39.785485,38.410435,44.228297,43.977997,1.134115,180189.18,80.35,1070173005686259,475126660067,478728482493965,223625132511,8fa9839c2e9270a4cc2d533d6dcc5da7,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,210,694.150158,35.752988,41.847804,41.632055,18.459626,14.664875,72.594660,69.500212,32.529824,37.659139,35.721867,41.827424,41.610227,1.198797,89938.57,87.41,580603306761050,560748861288,259207249899879,259730147467,21d55078c3267c9db21427df2b149bfc,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,3840x2160,235,327.162069,32.683316,39.141406,39.135622,14.786850,12.215875,53.460894,50.423295,28.849100,35.051959,32.649592,39.126151,39.118669,1.219567,53162.18,97.55,328659964556623,591354297538,143829422747994,271494676635,cec00f11d8a32682c49374dbbf52153f,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,110,10279.130101,41.568565,47.139521,47.269021,28.349783,19.876840,99.949768,98.294505,42.122552,42.462557,41.551714,47.127285,47.253511,1.128781,442182.57,25.53,2422180978574919,124702805843,1155244942362580,70119170411,97ee4b4e645f84e965381111657d0ecc,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,135,4188.947053,40.708394,46.160087,46.144245,26.380666,19.036745,97.526664,94.930208,40.330051,41.659422,40.695982,46.148492,46.129528,1.143824,316047.84,27.64,1740083666069528,144243985290,829769608773441,76167368186,a08049a2748bc416c3e1e84589384058,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,160,1948.819181,39.229433,44.726424,44.572607,23.641122,17.693113,91.240915,88.331939,37.626746,40.415374,39.210562,44.711188,44.555728,1.266249,176201.92,32.53,1068660171112549,195625920031,501566891597145,96927306842,3a9d7cb5e07586622799346f0de395e2,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,185,951.136248,36.991487,42.858118,42.636990,20.222613,15.746652,79.671372,76.569024,34.229997,38.697580,36.964581,42.839392,42.618100,1.254503,92892.38,36.53,580551980920126,231609543952,263857287469705,108129686753,b73e246a3c0eb2fbeb876805cffc8dac,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,210,448.152463,34.122507,40.588835,40.435262,16.506681,13.374611,62.435954,59.354509,30.556400,36.471683,34.089353,40.572801,40.416072,1.221581,54253.43,44.05,332475936570047,269936032981,144174291073754,121761057513,4a9da11b0ba811765210a25026000ba9,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,2560x1440,235,206.614309,31.017988,38.181891,38.107796,12.984838,10.973362,42.397037,39.656158,27.026133,33.949757,30.983947,38.167788,38.093202,1.184313,27921.88,42.70,185312792360031,282789625132,80427342326209,126745492074,5adff277c1d1b738c3eecf3b853df2f3,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1920x1080,110,6827.305617,40.640539,45.981148,45.863213,27.559184,19.386827,98.070106,95.554948,41.105938,41.761769,40.631269,45.973875,45.852000,1.237630,176592.44,13.56,1242788129733562,70880338909,602063116124580,48398750056,05eadd8ae57e23aab9bef6ff25ead32c,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1920x1080,135,3010.329978,39.728310,45.096984,44.865011,25.376138,18.447854,94.034360,91.251836,39.105297,40.939062,39.716197,45.088017,44.852311,1.309418,180719.07,15.80,992381368828926,80588874525,472427328323869,43224112555,556d3cb1b6c6c6db5564c9dd07bf8468,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1920x1080,160,1447.214939,38.121949,43.728569,43.383297,22.318281,16.898461,86.035868,82.959386,36.167962,39.619682,38.101327,43.716412,43.367199,1.401234,116300.07,20.90,651055672738341,115321220411,304941655003926,57616031164,435462f9acd811a2a4c2bfb4919a77b2,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1920x1080,185,696.632598,35.784302,41.912444,41.570975,18.788220,14.813729,72.403241,69.295547,32.723040,37.810007,35.756316,41.897749,41.554168,1.445944,60365.49,21.98,375789275272772,136177866178,170495078317214,64804612636,e3b715266add809400954ccab8bae938,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1920x1080,210,322.971797,32.906581,39.706649,39.490601,15.156702,12.432738,53.897518,50.977235,29.152549,35.538648,32.873833,39.691009,39.473329,1.431269,36082.98,24.79,216546677718427,150158956710,95205242901672,68266073437,c4d3c277989fe9642db597176202ac95,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1920x1080,235,146.939829,29.827987,37.402016,37.210472,11.731261,10.093129,33.936762,31.537468,25.760457,33.058672,29.797251,37.393030,37.198611,1.371816,20467.09,23.30,127175598544967,148111691492,54336408888839,64183452302,4f9a17e9740e122d586c78cdc09377e3,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1280x720,110,3939.980020,38.383103,44.540128,43.913335,26.062111,18.105174,90.526207,87.917660,37.586855,40.467104,38.377928,44.535193,43.904199,1.298420,178157.74,6.51,1002139809751104,32401675803,499614862768615,18882994805,063931f1966e1c4d699bcf6a39c9125a,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1280x720,135,1925.864904,37.545390,43.723826,43.067128,23.596661,17.075842,84.729459,81.962015,35.903378,39.630201,37.535262,43.716683,43.055875,1.414901,108284.58,8.12,577560801417215,39848267459,282621410456529,21974711005,ff8dea81f4f91e81e69b4778605e7f98,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1280x720,160,935.743641,36.036688,42.383266,41.745901,20.325946,15.440318,74.064270,71.180287,33.368603,38.271609,36.017384,42.372570,41.732643,1.480992,67852.11,11.74,370530879440218,64406714651,177272521633140,31706841073,f9931a9d16c8472bccff461519d13c54,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1280x720,185,447.256128,33.826180,40.626807,40.098309,16.758636,13.355237,58.264588,55.508160,30.330045,36.468074,33.798211,40.613114,40.082950,1.516367,29686.80,10.03,218182467388718,73333838548,101372588392990,35429081876,ac23b5a75baf7ef4659353998d51c269,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1280x720,210,202.922001,31.057432,38.485147,38.174402,13.225012,11.057258,39.516293,37.079578,27.085598,34.192516,31.025721,38.472211,38.161627,1.488804,22041.00,11.87,130538055214681,71352252981,57866166463536,32504633976,5530ca9e209ec719e1872211776cbf09,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1280x720,235,89.655575,28.136524,36.666506,36.368863,10.112707,8.932165,21.145422,19.449620,24.039939,31.898690,28.105830,36.655938,36.361101,1.436354,12711.46,10.28,77363327029889,65610633641,33574101853753,28105550099,3fd851e599dd72316e5ccf1723fda30a,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,110,2857.835088,36.268929,43.484638,42.607490,25.007308,16.507450,79.359398,76.719071,33.819361,39.271610,36.264940,43.480238,42.599500,1.404156,115097.17,4.46,585705524709115,20498627134,299839754708258,11971940686,2ceea5b03e83132f15fddacc256799b1,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,135,1427.901329,35.599893,42.704623,41.833380,22.295131,15.599745,72.646466,69.968309,32.750067,38.481945,35.592261,42.698085,41.823830,1.471941,66704.40,5.24,347441940192980,26559585568,173814539190045,13996010108,b91f125a3377c58bbfc067897287fead,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,160,689.697994,34.330684,41.446524,40.661811,18.890075,14.145960,60.926824,58.287447,30.950594,37.217303,34.314994,41.435604,40.651253,1.552340,42357.86,6.91,225745946663687,38115688768,110409836119587,18404582656,7c3b4fbadae20b987d005c2604bbba0b,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,185,328.847768,32.383376,39.757454,39.178491,15.426855,12.278919,45.329909,42.876029,28.541330,35.466426,32.359126,39.744255,39.166351,1.574584,24450.74,7.51,135205462115864,43627693664,63766823824442,20009242806,44786d0c7c1ed9e93ba3739b85633465,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,210,148.743564,29.852633,37.720236,37.373454,12.076844,10.195314,28.122273,26.242465,25.751333,33.263981,29.823374,37.709707,37.362346,1.589112,13710.87,6.85,76716936949122,41613198620,35842743592823,18334788088,ca91ee7b9ef0309f591e85ed47d3f859,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,235,65.063552,27.046376,36.097420,35.853888,9.107723,8.211598,11.493603,10.363537,22.952639,30.995956,27.014033,36.086630,35.840635,1.314150,6257.03,3.70,46685923281873,33192698467,21435188582158,12976737293,370bfca262c6bf52ee7b42b45a8e6537,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,110,1687.377238,33.243708,42.016405,41.081734,21.640961,13.866997,53.377122,51.182590,29.255676,37.345457,33.240781,42.011926,41.075014,1.444513,40639.72,1.52,268051755852859,8977865501,138299086937724,5292417951,8414129cb81a4eee1cc21e03b42d71c3,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,135,868.765696,32.774522,41.327004,40.451315,19.341454,13.210654,46.564092,44.477810,28.711243,36.663618,32.769153,41.320596,40.443509,1.518719,34284.66,2.18,177681757393090,11126410858,89324435439796,5781547582,4a84acdcc221a6e228419f7d83280e68,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,160,420.712826,31.810285,40.158697,39.378342,16.348669,12.102367,36.057747,34.128459,27.647765,35.523155,31.798683,40.149829,39.368742,1.553043,18077.29,2.51,125406746769111,17664858966,61504718687439,8662456401,ce01113cc3eccc4b3e0617aab97c8eb6,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,185,199.930531,30.215854,38.556779,38.035557,13.197484,10.593788,22.812141,21.358147,25.992163,33.900876,30.196215,38.546307,38.025994,1.603709,13298.42,3.12,79900223634289,19153484810,37298755970531,8920232711,57a92cadc179242a07924ca209c60d36,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,210,89.345731,28.000605,36.920000,36.553531,10.234466,8.856495,10.332695,9.371802,23.820316,31.945237,27.973764,36.913171,36.547626,1.545116,7435.03,2.53,45835567607947,17335286995,20882224005962,7258568952,df8694a538c07b872dcfe1c989456bd2,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,235,39.781757,25.476755,35.516158,35.182873,7.712602,7.225370,0.295882,0.200689,21.452995,29.622046,25.447795,35.503897,35.168656,1.463783,4634.83,2.17,27540196839294,15300633672,12136601262839,5845285992,e31318ea849e10c7b9e406a4730b2b4c,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,110,19016.926458,42.791050,48.838584,52.289461,28.508987,20.069342,95.585123,93.685907,43.154505,43.711758,42.741116,48.818704,52.275963,0.324747,1158264.88,54.40,6653643664201958,284510256135,3025795697134349,149581818729,6ee7b3a9afa93e0b029192aaacd9d762,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,135,6163.380005,42.112705,48.167641,51.350221,25.915186,19.185518,90.933444,88.747798,41.571724,43.048882,42.100284,48.160992,51.340417,0.339723,542159.66,52.04,4021945747630871,363238030813,1862420928872289,186519900942,ba1c6e99e60e5b2f0477f252d415c73b,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,160,2414.156920,41.086189,47.205637,49.976201,22.754494,17.967594,82.691054,80.373475,39.475124,42.091781,41.064246,47.197068,49.959483,0.361927,319897.95,88.98,1917556388309957,540957574189,849052498101852,247986606143,5ec59107964fc737b3ea19b64a980f7d,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,185,1129.296550,39.511168,45.758281,48.084353,19.300360,16.339222,69.849068,67.545139,36.928247,40.672713,39.468853,45.743964,48.056224,0.372327,145374.34,102.71,886791127805061,633617144633,389761409651801,286614506049,060c78717d9297ce150c738aafba12b1,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,210,529.217244,37.259207,43.688462,45.582328,15.758391,14.326604,52.528070,50.269631,33.986356,38.621084,37.192839,43.668332,45.549659,0.425561,77771.99,107.26,472335188769038,673464724905,211468445732743,299143705048,b775534579cc2cdabce416244512ced4,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,235,250.202720,34.500947,41.224947,42.708445,12.414325,12.120376,32.772718,31.130091,30.889484,36.084041,34.418230,41.206568,42.684737,0.408130,32197.67,80.16,251709127324143,660735544061,114140445634037,288819868691,8e2d7b2dc143bcba9c0514dea220c489,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,110,9104.430339,42.400794,48.473410,51.809767,27.087468,19.575747,93.279729,91.191383,42.284660,43.341609,42.387676,48.464033,51.799953,0.325079,444883.52,29.27,2507623528951562,151902344325,1163831124331611,79871962376,292ee2831f0cc18b5f751fe128630f30,
