TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25.00,8,4032x3024,60,5816856,48.753115,50.034100,51.266779,50.343882,34.462782,97.011000,96.363019,54.487682,48.119252,48.753115,50.034100,51.266779,0.000000,23980.04,2.50,124683964973730,11517360783,62337766565325,6701860107,1e3f837073336461b5d8e4b1af4fad0e,
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25.00,8,4032x3024,85,3805638,42.817334,46.248047,48.615181,44.590513,28.427814,96.275663,95.283072,49.762010,43.512779,42.817334,46.248047,48.615181,0.000013,24035.08,2.13,127065623165527,9659952790,62414475663826,5670520173,46b0ccdef71c66503ca140b27d54c790,
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25.00,8,4032x3024,110,2063890,36.824113,43.127933,46.249651,38.499715,22.276529,94.177560,92.770359,43.322877,38.924198,36.824113,43.127933,46.249651,0.000311,22594.53,1.84,118708989603352,8347857510,58672048820224,4968648386,d59824daffa2aecf984e45d4eba149c3,
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25.00,8,4032x3024,135,919552,32.229288,40.443819,43.886273,32.282082,17.669224,88.476251,86.498501,36.504222,35.089285,32.229288,40.443819,43.886273,0.002576,17315.65,1.28,99066033653426,5980026617,48444174137584,3793346478,b8f11cba3c0a4ea067ee273fd83a8f78,
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25.00,8,4032x3024,160,426775,28.850313,37.879540,41.648628,26.272112,14.357476,73.992011,71.925454,30.392667,32.092934,28.850313,37.879540,41.648628,0.008261,12423.01,1.10,68231307499484,4903847560,32298015609931,3025989774,4d879792be4640bffa066e4029df4c60,
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25.00,8,4032x3024,185,189072,25.496949,35.370527,39.555674,20.338366,10.799928,50.222370,48.441356,24.608634,29.049647,25.496949,35.370527,39.555674,0.023171,7684.61,0.90,44091456993222,4058154851,20015719629775,2509166290,8ae580ce7a663bf693e23423752a11f7,
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25.00,8,4032x3024,60,4031107,48.788647,50.928879,51.273613,46.045838,31.402132,96.600443,95.855544,52.806900,48.325119,48.788647,50.928879,51.273613,0.000009,22610.24,2.10,120359693900217,9530167961,58747766451887,5518530530,1eb29163429b30ee93172081bfe645b3,
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25.00,8,4032x3024,85,2238826,42.978181,48.599518,48.949786,40.660559,25.434745,95.190907,94.185813,47.941367,44.312316,42.978181,48.599518,48.949786,0.002360,22895.85,1.55,121185300831827,7041965690,59451415720182,4117713193,7acb651120bf288a154d404c39185c56,
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25.00,8,4032x3024,110,957756,37.954801,46.473148,46.963424,34.597969,19.913981,92.176159,90.615872,41.694519,40.663112,37.954801,46.473148,46.963424,0.208440,18162.67,1.33,98803659290231,5956108008,47174418453451,3645911782,7852a25833cce5458caa0d4fb1f5df01,
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25.00,8,4032x3024,135,350287,34.392482,44.400734,45.037709,28.668041,15.439470,84.397311,82.295096,35.295132,37.783192,34.392482,44.400734,45.037709,1.030410,12429.94,1.00,67712580300713,4194163465,32314185121165,2842179612,fe2365c4f3485c5e7f22736360bccdfa,
