TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,18954.197802,42.374661,48.675681,48.699000,29.323330,20.324893,99.975312,99.930584,43.000853,43.236271,42.319614,48.648553,48.671749,0.958568,,,,,,,ea6970893cf8d72e47cf0bf71166caa6,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,6708.845616,41.524384,47.502327,47.437339,27.453842,19.538083,99.753026,97.691944,41.433877,42.370872,41.507793,47.488205,47.421442,1.053918,,,,,,,3e254569be699dc8fa8531820e56fc98,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,2776.017828,40.273746,45.979998,45.822198,25.054794,18.445859,95.306472,92.737048,39.149169,41.213422,40.258191,45.964332,45.806790,1.118111,,,,,,,056150a6b7c6c899e9a17b2bcfc9cfa2,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,1347.548452,38.287388,43.997258,43.771161,21.841013,16.718552,86.253651,83.391132,35.964857,39.574751,38.265495,43.980221,43.754008,1.232305,,,,,,,a7f3ee69cb0fd60d0a87c4c43ddd3355,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,644.184124,35.556347,41.626731,41.497336,18.154900,14.448268,71.196580,68.098656,32.266105,37.449802,35.528482,41.608838,41.481494,1.248769,,,,,,,744a6c1c39fd4f717a3be35cda366c10,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,299.681857,32.400822,38.887354,38.868805,14.419463,11.947411,50.666457,47.829258,28.514714,34.798173,32.371525,38.872691,38.856906,1.351266,,,,,,,6c36fc66e2cab7737f98549ea9d2c3d2,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,17570.209483,42.783662,48.801403,52.246628,28.496568,20.059089,95.594109,93.687269,43.136141,43.690930,42.738808,48.785456,52.235505,0.309903,,,,,,,1f2a34d686fcf2cbce9c08af5c89941c,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,5398.168601,42.097276,48.119133,51.267177,25.866502,19.158191,90.895690,88.710368,41.531483,43.015553,42.087235,48.113759,51.258199,0.352332,,,,,,,dd3cce5e8c7cd7d285951baf3e0aceab,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,2267.633905,41.044146,47.090114,49.824706,22.620322,17.900591,82.471915,80.119290,39.385218,42.014709,41.022851,47.081263,49.809162,0.378669,,,,,,,e4e193f9531e190b08bc6edc343fda73,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,1062.163682,39.437569,45.560928,47.790469,19.137222,16.242246,69.361443,66.957833,36.800071,40.532396,39.397252,45.545382,47.766051,0.396311,,,,,,,14a8063f8f2f3754c2da03aaffcbc63b,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,495.971721,37.123628,43.424472,45.202321,15.543974,14.184269,50.191605,48.134189,33.801029,38.425781,37.062081,43.402968,45.178578,0.486495,,,,,,,d45dcb5eb7d8f55a788d73096cac917a,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,230.029663,34.330796,40.846408,42.299934,12.189929,11.965475,29.448522,27.998416,30.689887,35.844379,34.256395,40.831581,42.265660,0.357678,,,,,,,9017be45e923996805abe9d97dde4475,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,24710.475986,43.121712,49.012291,49.217836,32.309375,22.837032,99.971072,99.962644,44.629459,44.134155,43.020694,48.916049,49.114767,0.008852,,,,,,,2fac5c114910324dd45679a60d8a10ee,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,10469.543994,41.646210,47.186652,47.325253,29.047661,20.964135,99.958903,99.946356,41.440024,42.602015,41.569743,47.105978,47.229022,0.009870,,,,,,,238144d345c4323720edf3ef2c7d2da5,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,4748.610159,39.296910,44.833062,44.888417,24.762093,18.255354,98.525862,96.211361,37.335720,40.380687,39.209462,44.746453,44.776680,0.012125,,,,,,,ef19e6b91b81f590732a508f30d351f5,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,2193.356182,36.381500,42.298285,42.267845,20.200325,15.147925,84.273547,81.770017,33.181688,37.747917,36.286427,42.209030,42.150036,0.016667,,,,,,,e0e44f7f9320ab665daef5071008671e,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,972.065473,33.128924,39.671718,39.576467,15.690560,11.964450,62.716064,60.649173,29.196365,34.830588,33.025538,39.584237,39.454394,0.036975,,,,,,,17bac7757f64601fe684b648da300fcc,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,408.577269,29.883374,37.093942,36.933940,11.586969,9.055893,39.814400,38.575265,25.625992,31.855071,29.773887,37.008053,36.802128,0.099623,,,,,,,b70e931b2b9b13cfe31eca3b20bd1e49,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,110,38597.271037,44.842172,48.688062,47.999047,28.477318,22.588466,99.976950,99.971956,43.817657,46.703097,44.765397,48.539727,47.843856,0.909743,,,,,,,23a3c8a1e9f1b0e76690f0a968936c6f,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,135,16686.753862,41.589634,45.865337,45.011352,24.101476,19.754728,99.441171,98.684532,39.904057,44.059782,41.484174,45.791063,44.910285,1.072118,,,,,,,96a242dc0275e1b0cdfd26cd4d87372e,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,160,7377.022362,38.750728,42.887213,41.850678,20.640896,17.403640,91.965958,89.656430,36.135389,41.516903,38.650342,42.802777,41.726696,1.296118,,,,,,,0d66ce568023ed81da6f3b059d27eed4,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,185,3407.028049,35.842552,39.746450,38.475276,17.259304,14.987189,76.224728,73.669055,32.303013,38.789316,35.732551,39.631428,38.302592,1.549103,,,,,,,df73a42a004bb4aa3230643ba9062775,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,210,1510.270038,32.627730,36.414676,34.880061,13.673940,12.375639,55.323969,53.123869,28.429692,35.721229,32.508519,36.270034,34.663757,1.719787,,,,,,,80b3309547ee507bd32388161d7e038b,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,235,646.378852,29.494960,33.097717,31.268944,10.422982,9.967414,32.103922,30.778000,24.937864,32.564394,29.385468,32.930297,31.015288,2.007261,,,,,,,8613b5f33fa78940b8e543810e320f50,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,110,46206.409846,46.368046,43.807747,48.851261,27.055651,21.895676,94.117573,91.827411,43.419155,44.991004,46.290867,43.746013,48.800639,0.468748,,,,,,,845b02899570fbe65b19b7ee8b65ebd0,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,135,19240.803692,43.199631,41.926466,47.319623,22.955790,18.750866,84.960329,82.517219,39.528720,42.861156,43.127646,41.891989,47.287056,0.684735,,,,,,,dc29d89e73c7e6a0b0796bbeb43be830,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,160,8028.889846,40.028277,40.314547,45.799443,18.900841,15.660051,69.084080,66.781091,35.879111,40.870481,39.945437,40.291988,45.775273,0.499763,,,,,,,1433922c6ea72bf924f45a469ea17080,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,185,3175.111385,36.769701,38.684361,44.206492,14.727231,12.454231,46.575920,45.063943,32.326719,38.784993,36.675232,38.662257,44.187542,0.436451,,,,,,,5da71f9ad281a0d06c47788d58a479ad,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,210,920.359385,33.561812,36.940090,42.545241,10.409079,9.334694,21.689847,21.181176,29.015297,36.610605,33.471158,36.919918,42.531178,0.740829,,,,,,,92e42ddc35571960a3e09a807fc23b07,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,235,194.647385,31.539665,35.602907,40.779748,7.802221,7.555648,6.634322,6.512628,27.050341,34.820111,31.498389,35.591076,40.766737,1.938465,,,,,,,ce502b00498c39f6383f32b6fbc77234,
RA,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,110,10555.788107,44.521032,47.151788,44.553353,31.536006,23.283876,99.621137,98.771058,44.849517,44.106073,44.374208,47.064059,44.454570,0.000353,,,,,,,1804c7f17d9fdc9fb780056bbef5b84c,
RA,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,135,3376.363026,42.770254,46.137990,43.762554,27.885047,21.039651,97.846280,96.141746,41.917985,43.039266,42.524793,46.048286,43.667030,0.000763,,,,,,,98de71527ae5a16bdf9f1be0f14ded74,
RA,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,160,1111.748677,40.631729,44.904495,42.985912,23.993259,18.608814,92.481371,90.197101,38.760279,41.728008,40.321734,44.820987,42.897058,0.002586,,,,,,,5a3ad47666a94f9361002193a6e0a009,
RA,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,185,389.527006,38.302938,43.117252,41.808438,20.645453,16.354155,83.162637,80.795455,35.615308,40.110399,38.010741,43.055221,41.736931,0.010083,,,,,,,1d4aacf5cca02a7a6557bd47a098a12e,
RA,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,210,143.765629,35.768404,40.755303,40.076136,17.643289,14.210767,69.036143,66.503458,32.367264,38.064948,35.544048,40.714928,40.023830,0.028030,,,,,,,af7370f9358e32650c332b1eb3eb8069,
