TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,85,177539.324675,44.437352,49.843757,49.913371,33.866385,22.931820,99.865304,99.822906,46.751181,44.690211,44.437324,49.843723,49.913336,0.004702,1825122.61,22.71,10945882065158712,104435416640,4732635990338611,61582221569,86fa82e83c13df5d135ae79c3cc353b7,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,62266.469530,41.988371,47.486694,47.268426,28.368216,19.807411,99.778871,98.982729,42.002891,42.485931,41.988344,47.486599,47.268379,1.097471,679448.69,19.00,3833312570343319,92661717356,1761566581424409,52252730118,6b8f44cce9d07c9fd053bfc892dbda57,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,31104.815185,40.115418,45.172948,45.032283,24.505206,17.976813,94.365332,92.066212,38.649276,40.714176,40.115402,45.172740,45.032249,1.252472,369158.27,15.83,2638195945037296,85824695429,1256134315079275,46925076167,f9d880250b435a6842a469a5466fe9a4,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,15410.493506,37.511943,42.535359,42.499881,20.351844,15.646785,81.316161,78.630872,34.704429,38.492085,37.511888,42.534936,42.499510,1.376313,190917.66,11.05,1310711754326297,77278070586,653731924778715,30848745853,089484ff679e9c08eb39596d8303d60c,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,7244.611389,34.340297,39.545160,39.684458,16.160312,12.991895,61.570236,58.839162,30.612089,35.806018,34.340192,39.544356,39.683702,1.347377,89891.68,9.27,582144833159136,62353870261,311318109656303,25913457839,0198eded8e0fda2b47fff07d23d78851,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,3197.074925,30.989254,36.498109,36.828368,12.325453,10.394281,38.215448,36.106310,26.786655,32.845441,30.989067,36.495607,36.827236,1.435081,37591.22,10.39,225520279430016,48556455501,132435881380574,29400550558,256b72c443e058f77461c8cd7d28ab36,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,85,74515.404595,43.771386,49.593116,52.942421,32.619435,21.534971,99.287337,97.897171,45.531602,44.480368,43.771078,49.592894,52.942103,0.016465,1448594.26,10.67,8748449329143612,65271763364,3754706691975807,29847177459,3a9f8db5c57e105a0c81810562a3863c,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,21815.880120,42.717976,48.511189,51.682970,27.912991,19.845150,94.679360,92.825978,42.836241,43.470158,42.715738,48.510859,51.682566,0.281271,267011.50,13.23,1477354516910829,60192453975,693716850587595,36828128856,5927f7562250766a7933b7b436933984,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,10842.885115,41.795119,47.251283,49.928550,24.060581,18.574856,86.496452,84.266981,40.659925,42.448076,41.789406,47.250884,49.927975,0.329494,158878.16,11.86,893479201209050,54624710259,447710923825639,33065595068,8e9511ac8056d60768d329733b2af764,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,5561.446553,40.276552,45.271527,47.415730,19.943633,16.765935,71.833601,69.377909,37.865207,40.836046,40.267341,45.270967,47.414756,0.423954,56341.83,9.83,361659404462539,49321927305,195728266503320,35782679485,b31dc71746f94d8022325686cd2bd2d3,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,2857.478521,38.047561,42.502233,44.110038,15.885464,14.570714,51.007920,48.694497,34.727610,38.438828,38.037821,42.499874,44.108239,0.501185,25320.87,9.51,148585797133786,43237736841,89382289295641,26518857519,00527174f1138eafbe1e1823e21574fa,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,1435.012987,35.163997,38.983395,40.484354,12.195125,12.213990,27.473126,25.668381,31.384734,35.203428,35.155836,38.979217,40.480518,0.562558,14968.94,6.85,76818896418262,41199038793,54167530881433,19162198368,f1343cea3e199f28afa4787fbc7e66bc,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,85,157465.382617,45.355161,50.913097,51.173505,35.589070,24.370669,99.825884,99.772361,47.676936,46.103402,45.355080,50.912845,51.173182,0.005910,1633739.36,17.68,9634684283674316,107279615264,4235508903858903,49361169604,acd9367c0c3c44db6dfa824194712a4a,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,76920.599401,43.103094,48.067862,48.318833,29.631860,21.325534,99.688027,99.625653,42.581659,43.649315,43.103030,48.067502,48.318024,0.008677,819638.96,18.39,4608763217666575,95211323008,2121842153593938,54090702400,d4879d6c525c0bf4f2bf1f8f070376cf,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,39737.846154,40.387288,45.262047,45.416491,23.967282,18.000327,98.136520,95.923308,37.856086,40.988237,40.386912,45.261013,45.414635,0.010790,552485.53,12.61,3016672118032647,82629705225,1433926883262914,35215476754,e596d1f1d19cef734a7ccdbf91bb4de4,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,19551.920080,37.069013,42.341059,42.377265,18.566316,14.411274,79.209131,77.050389,33.372982,37.934737,37.068067,42.339454,42.373741,0.024255,255278.90,12.77,1364038703111538,70342257357,664810332220461,46275633561,9ca60f58932b589b733468ab080c0ad1,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,8979.836164,33.528492,39.249931,39.334391,13.726661,11.017172,53.879950,52.189269,29.287839,34.651656,33.527430,39.247889,39.330843,0.097175,98581.58,11.10,540660900095015,55043705170,279673799098308,33411283037,ea47d9a65e5ca2583ea2cb81b57c3a6b,
