TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,22, KEY ,1,133,372771,44.454238,49.807763,49.896561,33.902356,22.960215,100.000000,100.000000,46.769706,44.693884,0.003202
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,23, KEY ,1,133,371250,44.439718,49.824052,49.901602,33.896003,22.956820,100.000000,100.000000,46.749750,44.691174,0.005223
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,24, KEY ,1,133,372191,44.459455,49.843101,49.943585,33.913178,22.965451,100.000000,100.000000,46.773129,44.717165,0.005744
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,25, KEY ,1,133,371720,44.444158,49.824714,49.900882,33.917003,22.956509,100.000000,100.000000,46.769717,44.692900,0.003677
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,26, KEY ,1,133,371700,44.458340,49.846029,49.921444,33.994236,22.996383,100.000000,100.000000,46.821777,44.702434,0.003844
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,27, KEY ,1,133,372437,44.456700,49.823283,49.938565,34.032719,23.006482,100.000000,100.000000,46.833704,44.695902,0.005479
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,28, KEY ,1,133,370885,44.440716,49.797626,49.920474,33.952875,22.968096,100.000000,100.000000,46.773353,44.671274,0.003720
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,29, KEY ,1,133,371398,44.440002,49.813580,49.933488,33.957379,22.977713,100.000000,100.000000,46.789131,44.668176,0.005780
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,0, KEY ,1,158,128715,41.943725,47.480959,47.218942,28.238367,19.713721,93.366134,91.623699,41.920046,42.426306,1.095278
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,1, KEY ,1,158,128796,41.949534,47.516355,47.251858,28.271796,19.723298,100.000000,99.259545,41.940565,42.437927,1.086733
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,2, KEY ,1,158,128264,41.957401,47.524910,47.287287,28.291489,19.733614,100.000000,99.283820,41.949482,42.468886,1.081220
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,3, KEY ,1,158,128514,41.965801,47.533235,47.291775,28.280673,19.754518,100.000000,99.232009,41.956379,42.478229,1.122485
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,4, KEY ,1,158,128525,41.970236,47.506380,47.275962,28.305835,19.753261,100.000000,99.242924,41.954389,42.477037,1.090550
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,5, KEY ,1,158,129139,41.984404,47.536356,47.271736,28.309517,19.778576,100.000000,99.355004,41.990944,42.477120,1.097821
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,6, KEY ,1,158,129213,41.992510,47.491029,47.257676,28.314782,19.789292,100.000000,99.200847,41.978567,42.484096,1.095270
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,7, KEY ,1,158,129359,41.985448,47.532444,47.289543,28.333613,19.791288,100.000000,99.256271,41.993918,42.490123,1.112968
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,8, KEY ,1,158,129476,41.987118,47.483873,47.252582,28.293760,19.781573,100.000000,99.177295,41.982073,42.486307,1.118296
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,9, KEY ,1,158,129074,41.988772,47.494592,47.250275,28.312500,19.794979,100.000000,99.217930,41.989759,42.486754,1.168654
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,10, KEY ,1,158,129001,41.993121,47.514958,47.266862,28.305660,19.792867,100.000000,99.263582,41.999790,42.480805,1.141999
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,11, KEY ,1,158,128496,41.986772,47.532846,47.279950,28.305835,19.777974,100.000000,99.354507,41.990830,42.500004,1.125184
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,12, KEY ,1,158,128379,41.994573,47.519629,47.296250,28.327797,19.790000,100.000000,99.381008,41.999188,42.506377,1.143987
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,13, KEY ,1,158,128489,42.004280,47.505517,47.276760,28.318823,19.798822,100.000000,99.347019,42.005370,42.512587,1.124019
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,14, KEY ,1,158,128953,41.996658,47.499853,47.266513,28.359262,19.797453,100.000000,99.225877,42.004769,42.515628,1.129242
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,15, KEY ,1,158,129351,42.001437,47.474002,47.262108,28.355538,19.814132,100.000000,99.221652,42.020239,42.499538,1.112515
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,16, KEY ,1,158,129466,41.990880,47.459465,47.259633,28.366720,19.806210,100.000000,99.130534,42.006237,42.485089,1.110731
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,17, KEY ,1,158,130359,41.989700,47.440094,47.230019,28.390243,19.814427,100.000000,99.050682,42.007427,42.468584,1.100987
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,18, KEY ,1,158,130946,41.995247,47.482905,47.251266,28.417848,19.838718,100.000000,99.085105,42.021146,42.496799,1.086233
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,19, KEY ,1,158,131371,42.005813,47.464470,47.269893,28.366009,19.850150,100.000000,99.103870,42.042330,42.509546,1.096049
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,20, KEY ,1,158,131079,42.006570,47.460469,47.246094,28.400977,19.848350,100.000000,99.116923,42.035519,42.502486,1.103054
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,21, KEY ,1,158,130736,41.995326,47.467858,47.269283,28.404920,19.840301,100.000000,99.146793,42.031441,42.483751,1.086310
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,22, KEY ,1,158,131254,41.992171,47.463909,47.269636,28.420186,19.844538,100.000000,99.172747,42.026748,42.488680,1.059498
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,23, KEY ,1,158,131377,41.995134,47.457920,47.293491,28.456683,19.857609,100.000000,99.215349,42.035893,42.507221,1.067650
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,24, KEY ,1,158,131327,42.003903,47.468531,47.283040,28.501548,19.859797,100.000000,99.197020,42.050491,42.515913,1.050229
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,25, KEY ,1,158,130684,41.991033,47.458126,47.255282,28.438396,19.840823,100.000000,99.160780,42.028267,42.483390,1.100262
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,26, KEY ,1,158,130635,41.998449,47.446883,47.257604,28.442011,19.849323,100.000000,99.298005,42.026190,42.469785,1.064961
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,27, KEY ,1,158,131143,41.997535,47.462788,47.272607,28.531903,19.857080,100.000000,99.263874,42.033224,42.484349,1.044174
