TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
STILL,aom,av2,0,F1,church.y4m,6000x4000,25,8,60,0, KEY ,1,60,1882022,51.042788,51.960367,52.011269,43.967048,28.463509,96.314011,95.400965,48.891066,51.556330,0.667743
STILL,aom,av2,0,F1,church.y4m,6000x4000,25,8,85,0, KEY ,1,85,750001,47.513509,49.404271,49.622860,37.896723,24.466002,94.369536,93.067023,45.367029,48.240686,1.829395
STILL,aom,av2,0,F1,church.y4m,6000x4000,25,8,110,0, KEY ,1,110,351608,44.779075,47.007027,47.495072,32.836559,21.517179,90.148804,88.345255,42.150857,45.795836,2.263469
STILL,aom,av2,0,F1,church.y4m,6000x4000,25,8,135,0, KEY ,1,135,166805,41.724797,44.321757,45.168675,27.470778,18.289630,80.528913,78.417590,38.332523,43.196785,2.595707
STILL,aom,av2,0,F1,church.y4m,6000x4000,25,8,160,0, KEY ,1,160,72478,38.368709,41.255364,42.575384,22.026835,14.872127,61.849415,59.691539,34.296374,40.290764,3.079544
STILL,aom,av2,0,F1,church.y4m,6000x4000,25,8,185,0, KEY ,1,185,28065,35.104211,37.870693,39.670786,16.841502,11.767516,36.952795,35.333903,30.625498,37.224363,3.747894
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25,8,60,0, KEY ,1,60,4354156,48.768542,54.752268,53.025926,41.521024,29.929189,96.348915,95.709085,52.941492,51.801115,0.000008
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25,8,85,0, KEY ,1,85,2533657,42.490731,51.795220,50.894708,35.670905,23.521534,94.807745,93.833804,47.535678,46.850352,0.000178
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25,8,110,0, KEY ,1,110,934584,36.386659,48.396455,48.135951,28.988350,16.592305,90.779977,89.364223,39.843607,41.720013,0.002639
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25,8,135,0, KEY ,1,135,179718,32.677385,46.632469,46.615410,22.486268,10.774801,81.123258,79.615100,33.035741,38.608547,0.522317
