TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,20546.231615,42.393627,48.770604,48.750785,29.309231,20.341955,99.975348,99.925422,43.029586,43.287091,42.334120,48.738859,48.719439,0.923220,,,,,,,1955a1848d0d4cb5b4d00c72da922e9f,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,7504.086068,41.570033,47.603159,47.497468,27.519162,19.583142,99.811471,97.820965,41.506776,42.432346,41.550767,47.586708,47.479620,1.068829,,,,,,,9f7b11ea308c5c11ced37d4a83d96381,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,3010.772612,40.349117,46.117892,45.880871,25.205238,18.530759,95.669231,93.084111,39.273038,41.310665,40.332820,46.101277,45.864038,1.104240,,,,,,,fa24c2ca2b93c02a7817945232253d6d,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,1456.193038,38.407899,44.140896,43.860352,22.054119,16.862232,86.967963,84.107589,36.144970,39.708434,38.383508,44.120130,43.841369,1.142549,,,,,,,b23e0a40897b6d51a9e93ab81494c537,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,696.577269,35.714405,41.673755,41.476174,18.413321,14.634673,72.373309,69.265762,32.473183,37.546843,35.682412,41.653136,41.456532,1.219895,,,,,,,01293d1d2d2a622bcaacec4fbe01098e,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,326.623530,32.619905,39.145597,39.168132,14.733243,12.175013,53.139406,50.136045,28.781504,35.079854,32.585221,39.129196,39.149121,1.287504,,,,,,,526e713d44ea8701d8c812f2fafbe32a,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,19107.555829,42.787338,48.823806,52.268010,28.475898,20.063394,95.516207,93.624224,43.142174,43.702317,42.736878,48.803783,52.254235,0.323585,,,,,,,ccbb4474eeb2b5814e155121d0528851,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,6157.400753,42.104384,48.135941,51.286162,25.884082,19.174073,90.794053,88.639280,41.547850,43.031059,42.091869,48.128941,51.275112,0.349243,,,,,,,27e44a5a5a2708a17d0d6639177228b9,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,2411.895797,41.062076,47.114620,49.840780,22.700531,17.938750,82.422688,80.118665,39.422474,42.045400,41.039489,47.104438,49.822025,0.359589,,,,,,,484b77dc4e6ddd0f4e4588f3528d3fe8,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,1127.267809,39.485758,45.626237,47.760374,19.261252,16.314622,69.527976,67.266365,36.875892,40.598528,39.442070,45.611384,47.728938,0.372030,,,,,,,cd3ec57d7a11d326caeaaa632f80f661,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,527.409821,37.222662,43.418787,45.214791,15.732073,14.302280,52.204153,49.974200,33.920362,38.520593,37.154816,43.393318,45.173332,0.417932,,,,,,,4a552118949b87902e1093e9dcf09ee2,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,245.916545,34.440458,41.135988,42.354034,12.390361,12.093251,31.678820,30.035148,30.813744,36.075733,34.359721,41.115610,42.316905,0.416435,,,,,,,3f0593b8ced3ea0cbcdf9993573e7f1f,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,26689.397987,43.150961,49.149760,49.376432,32.298089,22.873706,99.971624,99.963515,44.694470,44.203984,43.048397,49.056285,49.277206,0.008943,,,,,,,90d0acf6977a0ec9a28494834162821f,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,11433.619919,41.717382,47.380380,47.526687,29.096991,21.056081,99.959840,99.948026,41.577281,42.717396,41.645777,47.304607,47.436201,0.010293,,,,,,,070be7a8122898d0dc902e343b1e9dca,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,5198.389303,39.440134,45.100982,45.146605,24.909213,18.423762,98.843570,96.650096,37.567355,40.558088,39.362087,45.023013,45.043291,0.012788,,,,,,,122d06c2d0f0a2d5277f173bfeccd047,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,2401.014370,36.550323,42.485733,42.496601,20.424301,15.361897,85.075599,82.593634,33.421191,37.913567,36.462311,42.402431,42.388303,0.014182,,,,,,,984c62d799fa038d83afdb90aad9b530,
