TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,85,208419.500500,44.774013,50.263385,50.228044,34.343778,23.364692,99.866717,99.826483,47.384527,45.044830,44.773993,50.263328,50.228024,0.004605,284459.98,26.51,1672582219672291,110447574549,740347499814245,72504177038,978652e40c0ed01282fd764eecd589c3,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,70916.171828,42.169611,47.788749,47.489698,28.830414,20.019976,99.791283,99.402205,42.378951,42.694526,42.169579,47.788639,47.489635,1.068999,146242.23,18.31,851886212901657,92992418704,382019967560233,50766346462,5a2610edabdcc19bcf4a31dfdb93dfe7,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,34907.364635,40.308315,45.383459,45.101299,24.878046,18.173255,95.031524,92.809176,38.976934,40.870070,40.308298,45.383215,45.101205,1.264171,95644.35,16.64,556008835903750,87325308557,251527730349317,46439271803,eabab1132b6f9b105e6e06e3917c401b,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,17537.598402,37.810366,42.756083,42.701615,20.830948,15.938863,82.889315,80.210134,35.130540,38.750304,37.810332,42.755586,42.701158,1.370705,59555.34,14.52,349402060333062,75630846416,159130952050919,40700131694,76a8128b52d58aeee36d8dfecc92dd6d,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,8303.872128,34.700141,39.932670,40.284607,16.651681,13.312855,63.781822,60.963484,31.071080,36.257768,34.700026,39.929729,40.283929,1.348749,37027.18,12.34,215028835374284,58598695754,101224503900731,34869861199,3a2d495514bb71d3806f9668af5a1d6d,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,3649.134865,31.372430,37.013376,37.139580,12.783352,10.702345,40.640202,38.362459,27.212195,33.447136,31.372195,37.011755,37.138603,1.545585,21797.37,9.55,129878814776759,43469215862,60732036082655,26916211968,b29de1c017e307d14ad77796dc1ee054,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,85,105615.936064,44.135889,49.844425,53.123398,33.156438,22.066621,99.490544,98.192190,46.246241,44.758084,44.135629,49.844223,53.123137,0.005849,232264.26,16.39,1420934483921248,80180281018,604670906007066,44464822135,c49dbe62713905b0b6d149fc9a715be2,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,25202.813187,42.792777,48.656350,51.901787,28.324722,19.972089,95.093398,93.323717,43.055265,43.576543,42.790770,48.656005,51.901440,0.320009,78253.84,13.80,465037202539384,66632959893,206164714279029,38515321954,9f9bd4a96731f545033c29b427fe8b79,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,12229.978022,41.897234,47.446400,50.170590,24.448604,18.721303,87.146591,85.042429,40.893010,42.583841,41.891884,47.445795,50.169923,0.377792,39702.70,11.72,287697622543263,60565835293,140051664712802,42764748511,68f95481af99c718b6ef6a81049fda33,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,6315.188811,40.477822,45.656028,47.785064,20.426746,17.004970,73.529561,71.170224,38.207457,41.099797,40.469229,45.654306,47.784300,0.427667,30084.95,11.37,170596137759199,51941327877,82843195399286,31927250932,d25662cf7efdd7694b72c7d401111be7,
