TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25,8,60,0, KEY ,1,60,4323671,49.013968,55.134792,53.446896,41.674343,30.114107,96.444136,95.774624,53.201166,52.188345,0.000011
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25,8,85,0, KEY ,1,85,2600405,43.080219,53.012923,51.821293,36.003347,24.068902,94.958207,94.010642,48.286708,47.729470,0.000147
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25,8,110,0, KEY ,1,110,1067854,37.140327,50.616043,50.017740,29.866236,17.590365,91.684505,90.276453,41.110359,42.928580,0.000816
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25,8,135,0, KEY ,1,135,231030,33.142583,47.963208,47.838277,23.457043,11.618573,83.370715,81.748906,34.064171,39.242061,0.206034
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25,8,160,0, KEY ,1,160,49359,31.529788,44.840958,44.984615,17.304762,8.689376,67.586154,66.253144,30.407763,37.466720,9.369951
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25,8,185,0, KEY ,1,185,21580,30.699997,41.586896,41.681778,14.794467,8.085761,53.186904,52.019886,28.834595,36.246075,14.219320
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25,8,60,0, KEY ,1,60,1280385,51.607411,51.585018,52.011334,48.499715,32.456128,96.841569,96.090630,52.950026,53.685485,0.002675
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25,8,85,0, KEY ,1,85,672726,47.521209,47.284228,47.884757,42.169721,27.627431,95.751463,94.630995,47.872157,48.937952,0.005052
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25,8,110,0, KEY ,1,110,350618,43.901280,43.499479,44.384601,36.283428,23.933716,92.754135,91.279079,42.783340,45.402745,0.005302
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25,8,135,0, KEY ,1,135,184062,40.283832,39.905995,40.959031,30.300391,20.255961,85.600173,83.757369,37.548274,41.951902,0.007429
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25,8,160,0, KEY ,1,160,95066,36.545762,36.449859,37.537463,24.532280,16.607999,70.724812,68.715844,32.638496,38.390368,0.010175
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25,8,185,0, KEY ,1,185,46658,32.717757,33.193689,34.095128,19.194438,13.140818,47.446470,45.765018,28.147122,34.787613,0.020247
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25,8,60,0, KEY ,1,60,5292386,48.781067,50.275276,51.558332,50.457429,33.395299,97.073550,96.475965,54.099313,49.031657,0.008907
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25,8,85,0, KEY ,1,85,3308816,42.927101,45.919290,48.031069,44.494736,27.437576,96.357637,95.437823,49.146534,44.066352,0.017586
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25,8,110,0, KEY ,1,110,1851961,37.745612,42.256137,44.779223,38.538369,22.530677,94.408133,93.036950,43.033358,39.799728,0.030932
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25,8,135,0, KEY ,1,135,963055,33.321189,39.163678,41.738014,32.526097,18.591703,89.357193,87.195581,36.757615,36.104725,0.050793
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25,8,160,0, KEY ,1,160,463870,29.351879,36.089840,38.844948,26.645382,14.745945,75.404290,73.189123,30.536940,32.677572,0.092693
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25,8,185,0, KEY ,1,185,209436,25.697068,32.882270,35.878482,20.650986,10.877494,52.490686,50.579517,24.598065,29.316979,0.164102
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25,8,60,0, KEY ,1,60,4124007,48.655436,52.133829,53.347102,51.528379,33.764449,97.085972,96.582874,54.283768,49.269209,0.000107
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25,8,85,0, KEY ,1,85,2369256,43.017963,49.385061,50.959868,45.792976,27.975503,96.408096,95.654609,49.414025,44.619132,0.000282
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25,8,110,0, KEY ,1,110,1182911,38.246600,46.772178,48.429867,39.779752,23.016057,94.618675,93.499211,43.034119,40.626339,0.000633
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25,8,135,0, KEY ,1,135,558128,34.439766,43.983598,45.793621,33.554295,19.033146,89.845236,88.190280,36.533266,37.274462,0.017392
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25,8,160,0, KEY ,1,160,276700,31.175272,41.118826,43.073033,27.555904,15.456364,78.268095,76.168363,30.676905,34.228290,0.044874
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25,8,185,0, KEY ,1,185,134628,27.778874,38.393394,40.439351,21.489723,11.787287,58.010668,56.118672,25.374231,31.101633,0.065340
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25,8,60,0, KEY ,1,60,3105722,48.650749,53.542355,54.515472,45.554030,29.982307,97.032938,96.329720,52.419143,50.914465,0.000453
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25,8,85,0, KEY ,1,85,1483716,43.360701,50.831549,52.324790,39.411925,24.019942,96.375391,95.325352,47.200180,46.142528,0.003801
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25,8,110,0, KEY ,1,110,637662,39.314045,48.247718,50.159047,33.149500,18.802187,94.164399,92.735102,40.851561,42.512553,0.018759
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25,8,135,0, KEY ,1,135,251996,36.117970,45.523836,47.791612,27.938228,15.412458,87.873456,86.062816,35.785983,39.582149,0.146900
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25,8,160,0, KEY ,1,160,109261,33.506108,42.501179,45.064929,22.854703,12.946043,74.613437,72.494752,31.792662,37.133011,0.283129
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25,8,185,0, KEY ,1,185,45881,30.704452,39.266622,41.856999,17.729856,10.293936,55.857996,53.815754,27.820201,34.502294,0.992671
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25,8,60,0, KEY ,1,60,7400249,48.970687,52.323957,52.910818,49.150897,30.237357,96.639866,95.735924,52.181589,51.583900,0.000073
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25,8,85,0, KEY ,1,85,3949789,43.464998,49.592534,50.329468,43.404911,24.404868,95.258832,94.095455,47.406772,46.603182,0.000570
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25,8,110,0, KEY ,1,110,1516071,38.571586,46.878637,47.635098,37.419892,18.870912,92.144425,90.606375,41.402394,42.129149,0.001870
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25,8,135,0, KEY ,1,135,467345,35.414113,43.935649,44.646957,31.598129,15.343333,85.104160,83.070585,36.406756,39.061355,0.387088
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25,8,160,0, KEY ,1,160,209749,33.543800,40.714469,41.402356,26.392253,13.462502,70.991919,68.718588,32.511402,37.054149,0.629962
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25,8,185,0, KEY ,1,185,91514,31.131106,37.180550,37.880947,21.191859,11.079103,48.758291,46.701765,28.365590,34.585326,0.507454
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25,8,60,0, KEY ,1,60,5611529,48.929348,56.147503,55.779620,45.695815,27.921300,96.328415,95.526097,50.103017,50.505056,0.090753
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25,8,85,0, KEY ,1,85,1965584,43.493731,54.166411,53.637450,39.085398,21.735820,94.969551,93.928741,45.140324,45.472896,0.858921
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25,8,110,0, KEY ,1,110,397657,40.555231,52.223822,51.525475,33.324583,18.070638,92.214110,90.785769,41.244518,42.665174,5.547372
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25,8,135,0, KEY ,1,135,159260,39.224639,49.970342,49.306528,28.963199,16.451240,84.520652,82.851254,38.595708,41.360754,5.781590
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25,8,160,0, KEY ,1,160,65010,37.608299,47.378340,46.811512,24.235564,14.623095,69.569562,67.987120,35.697666,39.797468,5.741419
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25,8,185,0, KEY ,1,185,25460,35.657232,44.340175,43.744644,19.174186,12.580613,48.085376,46.774982,32.735763,37.924169,5.669390
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25,8,60,0, KEY ,1,60,4354861,48.846275,51.333383,52.135029,48.233194,32.120366,96.937953,96.323828,53.540422,49.891648,0.000002
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25,8,85,0, KEY ,1,85,2611621,43.214023,47.867160,49.102297,42.451715,26.305918,96.156689,95.213750,48.587760,44.908876,0.000037
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25,8,110,0, KEY ,1,110,1327223,38.134488,44.649062,46.049250,36.612388,20.832910,93.910912,92.559965,42.237998,40.505325,0.010527
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25,8,135,0, KEY ,1,135,633484,34.273879,41.651049,43.019906,30.844004,17.073359,87.684989,85.886997,36.228495,37.084317,0.048107
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25,8,160,0, KEY ,1,160,308863,30.879276,38.627930,40.221553,24.999199,13.832761,73.029913,71.096708,30.693933,34.097095,0.129339
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25,8,185,0, KEY ,1,185,139176,27.342123,35.644715,37.105245,19.174657,10.466481,50.051793,48.357776,25.335140,30.940538,0.325058
STILL,aom,av2,0,F1,landscape_15.y4m,4032x3024,25,8,60,0, KEY ,1,60,2875914,49.563392,53.611194,54.155429,44.323282,30.507967,97.013341,96.289207,51.325150,50.743735,0.904518
STILL,aom,av2,0,F1,landscape_15.y4m,4032x3024,25,8,85,0, KEY ,1,85,1672047,44.445086,51.313666,51.810066,38.278234,25.502913,96.218737,95.185148,47.285100,46.502942,2.901971
STILL,aom,av2,0,F1,landscape_15.y4m,4032x3024,25,8,110,0, KEY ,1,110,863531,39.740399,49.066668,49.681746,33.958023,21.305219,93.977161,92.545534,42.697200,42.881906,3.413174
STILL,aom,av2,0,F1,landscape_15.y4m,4032x3024,25,8,135,0, KEY ,1,135,406132,35.741527,46.719243,47.633640,29.192825,17.698899,88.112017,86.126189,37.465666,39.672075,3.382189
STILL,aom,av2,0,F1,landscape_15.y4m,4032x3024,25,8,160,0, KEY ,1,160,188054,32.286890,44.167620,45.455969,24.367779,14.495850,74.676731,72.471900,32.176154,36.733022,3.488928
STILL,aom,av2,0,F1,landscape_15.y4m,4032x3024,25,8,185,0, KEY ,1,185,80408,28.918460,41.057623,42.792925,19.502826,11.432154,53.192105,51.243103,27.064270,33.738813,3.654265
STILL,aom,av2,0,F1,landscape_16.y4m,4032x3024,25,8,60,0, KEY ,1,60,1569342,50.566380,57.146979,58.026814,42.802372,29.808344,96.890507,96.087626,51.515988,53.041515,0.000003
STILL,aom,av2,0,F1,landscape_16.y4m,4032x3024,25,8,85,0, KEY ,1,85,880650,46.490597,54.889718,55.685652,36.818945,24.909073,96.009497,94.839198,46.944421,48.801154,0.000015
STILL,aom,av2,0,F1,landscape_16.y4m,4032x3024,25,8,110,0, KEY ,1,110,476476,42.367814,52.901956,53.676522,30.985560,20.346324,93.856535,92.043289,41.742410,45.206671,0.000491
STILL,aom,av2,0,F1,landscape_16.y4m,4032x3024,25,8,135,0, KEY ,1,135,237529,38.369142,50.729671,51.551305,25.624722,16.348890,87.074148,84.880234,36.659266,41.811354,0.009842
STILL,aom,av2,0,F1,landscape_16.y4m,4032x3024,25,8,160,0, KEY ,1,160,113897,34.722106,48.455762,49.389142,21.442630,13.319611,71.366197,69.297085,32.126989,38.527229,0.174330
STILL,aom,av2,0,F1,landscape_16.y4m,4032x3024,25,8,185,0, KEY ,1,185,49124,31.221909,46.116908,47.401153,16.709303,10.355350,48.769159,47.375417,27.777644,35.569769,0.615057
STILL,aom,av2,0,F1,landscape_18.y4m,4032x3024,25,8,60,0, KEY ,1,60,2630755,49.672127,54.499419,55.999997,41.151413,29.993641,96.948248,96.175014,50.404154,51.225927,1.137563
STILL,aom,av2,0,F1,landscape_18.y4m,4032x3024,25,8,85,0, KEY ,1,85,1515637,44.678729,52.394368,54.142789,35.742181,25.709424,95.939589,94.863179,47.387933,47.284570,1.301927
STILL,aom,av2,0,F1,landscape_18.y4m,4032x3024,25,8,110,0, KEY ,1,110,674667,39.582173,50.494678,52.469917,31.763558,21.163779,93.485629,91.991143,43.299150,43.542412,1.316489
STILL,aom,av2,0,F1,landscape_18.y4m,4032x3024,25,8,135,0, KEY ,1,135,261279,35.995247,48.677071,50.591326,27.655838,17.204561,87.045257,84.953219,37.923585,40.645013,1.340924
STILL,aom,av2,0,F1,landscape_18.y4m,4032x3024,25,8,160,0, KEY ,1,160,109286,33.235557,46.477341,48.334457,22.828459,14.118047,71.357049,69.266657,33.092415,38.158768,1.460080
STILL,aom,av2,0,F1,landscape_18.y4m,4032x3024,25,8,185,0, KEY ,1,185,42145,30.439792,44.017461,46.213239,17.688902,11.309725,49.706218,47.688972,28.767977,35.675341,1.823536
STILL,aom,av2,0,F1,landscape_25.y4m,4032x3024,25,8,60,0, KEY ,1,60,5110774,48.876383,49.576949,51.209324,42.238522,31.306663,96.511364,95.636804,53.239410,47.312828,0.006131
STILL,aom,av2,0,F1,landscape_25.y4m,4032x3024,25,8,85,0, KEY ,1,85,3177111,43.013223,45.915512,49.073465,36.403887,25.269155,94.987608,93.804636,48.487835,42.978566,0.008380
