TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,0, KEY ,1,133,437207,44.742685,50.253063,50.209677,34.307899,23.316553,96.001503,94.794491,47.354364,44.986636,0.004425
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,1, KEY ,1,133,436719,44.746292,50.261921,50.210391,34.275909,23.314734,100.000000,100.000000,47.357984,44.995454,0.003470
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,2, KEY ,1,133,434616,44.749860,50.289522,50.203813,34.289094,23.323513,100.000000,100.000000,47.365610,45.017712,0.004678
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,3, KEY ,1,133,433385,44.756251,50.292345,50.204636,34.262074,23.333702,100.000000,100.000000,47.352724,45.031135,0.003951
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,4, KEY ,1,133,433403,44.755480,50.279504,50.220193,34.338720,23.337757,100.000000,100.000000,47.366644,45.018840,0.003773
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,5, KEY ,1,133,433506,44.759343,50.284484,50.228590,34.305108,23.339232,100.000000,100.000000,47.366653,45.026661,0.004512
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,6, KEY ,1,133,433346,44.777744,50.271235,50.242263,34.300228,23.350773,100.000000,100.000000,47.365494,45.037587,0.007625
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,7, KEY ,1,133,433959,44.763739,50.270248,50.238417,34.306503,23.345891,100.000000,100.000000,47.372143,45.028479,0.003307
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,8, KEY ,1,133,434747,44.775439,50.286274,50.225356,34.277295,23.358405,100.000000,100.000000,47.376562,45.055355,0.004890
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,9, KEY ,1,133,433995,44.773957,50.270237,50.247863,34.332398,23.365433,100.000000,100.000000,47.394260,45.050576,0.002809
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,10, KEY ,1,133,433684,44.774522,50.275394,50.257310,34.284232,23.355838,100.000000,100.000000,47.387355,45.047428,0.004935
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,11, KEY ,1,133,432585,44.769663,50.278955,50.231349,34.330292,23.348683,100.000000,100.000000,47.379066,45.052154,0.005531
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,12, KEY ,1,133,432263,44.775205,50.287671,50.241070,34.280762,23.344954,100.000000,100.000000,47.360374,45.064919,0.005133
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,13, KEY ,1,133,433010,44.783550,50.282672,50.234242,34.374011,23.356190,100.000000,100.000000,47.369935,45.061706,0.003543
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,14, KEY ,1,133,433388,44.776457,50.284375,50.211827,34.305805,23.350787,100.000000,100.000000,47.377426,45.064959,0.004887
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,15, KEY ,1,133,433439,44.779585,50.268910,50.234347,34.300925,23.356145,100.000000,100.000000,47.376211,45.064831,0.005517
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,16, KEY ,1,133,433543,44.774518,50.263012,50.216072,34.341533,23.349639,100.000000,100.000000,47.369055,45.061730,0.004157
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,17, KEY ,1,133,435130,44.779663,50.262159,50.219264,34.373303,23.370281,100.000000,100.000000,47.391808,45.054306,0.004420
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,18, KEY ,1,133,436364,44.791020,50.273165,50.232986,34.388920,23.384947,100.000000,100.000000,47.387870,45.074634,0.005163
