TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,9475.778375,42.237114,44.970317,44.801161,27.084768,23.487033,97.096886,95.167440,45.842210,40.780659,42.026656,44.920230,44.747090,0.000005,1062585.60,36.37,9356241776334744,316319268318,3169761398215589,108755859511,c03d1e43df4146ab71abb16cd778c696,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,3363.943134,39.789048,43.584758,43.819903,23.750361,20.623164,93.194833,90.996544,41.558857,39.061742,39.521903,43.550484,43.788890,0.000020,957159.04,30.12,8544042019526602,271744144360,2850106824997861,90083635874,3e52a0c51a9e9e2652a8bab434081233,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,1240.419888,36.889641,41.869970,42.548475,19.668565,17.118790,85.150800,82.796803,36.709381,36.898950,36.591843,41.835474,42.516447,0.000927,748794.08,25.00,6826052914413778,228112613444,2236585248538515,74807250822,44c712465dc00c5fcc9568716b6214b6,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,451.796819,33.909104,40.128147,41.064102,15.259824,13.534389,70.121182,67.901531,32.060675,34.584948,33.666525,40.101102,41.039621,0.005975,456311.48,21.30,4262424183644461,199808026222,1362709482432184,63726002334,58e2327c0474eab22070851466ee346f,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,162.623838,31.090144,38.479710,39.491373,11.097205,10.271873,48.051980,46.357838,28.028689,32.311581,30.939776,38.456754,39.472509,0.033687,210059.26,14.81,2571530651008979,168610176290,816147647943534,57627586014,28c85bd099f0b44b6f49b2bdbe7ca9c2,
LD,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,62.455698,28.483015,36.796715,38.014015,7.575797,7.516517,25.225583,24.317639,24.724587,30.114617,28.408221,36.783601,38.005238,0.091926,137967.07,12.66,1335752990939126,114416811626,412279330610176,37907877829,063f669ea1ef6bc8b813e4bb72fa95d4,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,24701.265504,41.751121,45.242866,47.036412,31.171022,27.390524,99.975680,99.780270,48.138086,42.425905,41.616959,45.189125,46.993243,0.117110,1022972.50,41.13,9312045507447960,326814344156,3258910599343395,131265789496,8445173376a6c634b8a10ffe5367bd6b,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,11425.781603,37.878357,43.419925,44.931749,26.493420,23.317220,97.525277,95.627665,41.580621,39.735350,37.748939,43.389679,44.902301,0.150704,1695607.65,37.28,14524643737045900,295569104838,5056585563450638,111600340325,eb35b8fea134f024173016b51eadd4f1,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,5203.258280,33.817129,41.500848,42.625023,21.510057,18.896472,88.253612,86.122659,34.838937,36.684053,33.684225,41.474737,42.596800,0.169229,1518255.22,30.02,13125683150908436,247338185685,4520164951662320,89823264547,e42c12274f5426b411ab0bca0b83a332,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,2187.111350,29.920238,39.233916,40.230472,16.501105,14.504724,71.280651,69.252076,28.853840,33.419591,29.792118,39.199994,40.198367,0.183883,987451.63,21.15,9293666391197384,194090791432,3133652563653683,67456875262,5a86414a1020579291caace4de52bedf,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,801.662338,26.438175,36.826819,37.730409,11.875098,10.524034,47.579581,46.039618,23.943539,30.258151,26.327304,36.792477,37.707529,0.168480,650767.29,18.69,5941532467103892,164987546335,1941185268610048,55942985932,006834cc87b6907020feb2cf4c0266ae,
LD,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,255.385230,23.655712,34.568794,34.804876,8.078695,7.345242,24.206900,23.349902,20.266882,27.496421,23.588481,34.556837,34.798836,0.184354,284961.98,10.50,2645122368075207,92542965892,851334211619575,31369544404,b6a4e93b96faddc2166934258a850bab,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,110,59155.193846,38.724690,40.436318,41.286810,25.404186,21.349978,99.976788,99.952038,43.975197,37.441151,38.504334,40.311783,41.181426,0.000284,2166605.92,72.42,17774218287126976,514050818975,6468356891318032,216636343752,5e4c1f9ae5c7837aa76af6307329aad6,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,135,24250.876923,35.094012,38.090428,38.796747,22.203337,18.609160,96.672043,94.701111,38.558082,34.962265,34.953299,38.020634,38.721162,0.000515,3232095.73,57.57,26712684297289504,426968823048,9640689766342580,172287994561,2a3eaa256df35d68882a6adaa88c8504,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,160,10078.538462,31.506197,35.999794,36.487229,18.395715,15.493111,84.300850,82.080522,32.660743,32.548841,31.386311,35.946658,36.424166,0.000505,2836454.53,44.15,23853826319278248,342608871593,8470585840361784,132074953796,c355c47dc8f610be0dab8fefc42facb7,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,185,3983.147692,28.113016,34.078694,34.357030,14.154269,12.107336,63.232574,61.227088,27.242434,30.119720,28.006003,34.039541,34.310054,0.001031,1850739.46,31.89,16034575978482892,262481722360,5519661698666290,95406904844,ad35988f61c4c73a869c44b6235dd590,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,210,1367.821538,25.023955,32.330497,32.404351,9.927205,8.794049,37.299896,36.010447,22.636631,27.704923,24.940897,32.303951,32.372162,0.006572,1058056.16,22.82,9459902165694466,195451131998,3156173705141941,68270341235,234c2070ef3a66a7fb9f51ad72ae21a1,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,235,403.193846,22.449300,30.830168,30.822436,6.539363,6.134409,15.034351,14.576260,19.165025,25.470963,22.392485,30.819161,30.808891,0.056368,482465.82,17.51,4458402707905322,151809350940,1441623773609006,52344032807,2ab4f6985d459553071d64950e93dd45,
