TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,20422.460002,42.405158,48.787790,48.805151,29.348597,20.351955,99.975272,99.936161,43.048579,43.302284,42.346038,48.756329,48.774030,0.936715,,,,,,,fbc9b1c24fcb670004806d2982fefd43,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,7458.266042,41.585083,47.639081,47.594269,27.539978,19.592782,99.841745,97.885277,41.532824,42.462014,41.565872,47.622940,47.576219,1.127596,,,,,,,968879fe6723d01fb6028fc1d1a28461,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,2989.098286,40.378405,46.211474,46.036847,25.224252,18.550189,95.721308,93.180587,39.331817,41.364633,40.362718,46.194791,46.019967,1.127475,,,,,,,010fbf6c60b94821085075d1ae19d3c5,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,1444.035349,38.456609,44.289451,44.054012,22.105518,16.903580,87.076957,84.246609,36.228229,39.810447,38.433210,44.272645,44.036235,1.229523,,,,,,,a03b42bc1236a14f284c9bb144108ec6,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,692.032890,35.777261,41.983498,41.784994,18.468340,14.678779,72.215748,69.255837,32.564334,37.739368,35.746422,41.964556,41.767886,1.311056,,,,,,,22f62ab443bbdfa25b469dee5490aab0,
RA,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,324.782909,32.685688,39.230353,39.126581,14.757676,12.215290,53.068872,50.166014,28.853421,35.101802,32.651049,39.218512,39.111104,1.285445,,,,,,,4f7f69fa271e858a1616204063ff712c,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,18987.067087,42.791368,48.834800,52.290797,28.505607,20.069565,95.583510,93.683056,43.153555,43.710170,42.741328,48.814946,52.277219,0.327678,,,,,,,8019c3d6e734e63de06cd786f756f93c,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,6141.215093,42.112325,48.165851,51.346798,25.907745,19.184530,90.950198,88.770581,41.569446,43.046644,42.099949,48.159068,51.337124,0.347300,,,,,,,ebb95e892c989c5183f807c467413d50,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,2408.579728,41.081636,47.214471,49.992646,22.742189,17.964507,82.700985,80.367292,39.469056,42.095371,41.059471,47.205802,49.975243,0.360455,,,,,,,240a8a01104740083b8e4bee7794eb75,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,1126.065319,39.509648,45.744693,48.037049,19.280231,16.338282,69.977992,67.608733,36.925775,40.648929,39.466697,45.731325,48.009117,0.394041,,,,,,,f54a8b53292f91a606ff444216eb4a51,
